delta_id,previous_head,new_head,path,status,additions,deletions,changes,category,required_action,boundary,b3_route
212DFB-DELTA-0001,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/B3_UPLOADER_READY_SUMMARY.csv,added,2,0,2,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0002,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/BRANCH_C7FB_INSTRUCTIONS_AND_AUTHORITY_INPUTS.csv,added,2312,0,2312,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0003,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/BRANCH_C7FB_PACKAGED_R3_ARTIFACTS.csv,added,643,0,643,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0004,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/BRANCH_C7FB_R3_TREE_PATHS.csv,added,2274,0,2274,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0005,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/LOCAL_INPUT_PACKET_INDEX.csv,added,6,0,6,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0006,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/MANIFEST.csv,added,12,0,12,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0007,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/PACKAGE_VALIDATION.json,added,26,0,26,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0008,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/R3_C7FB_BLOCKERS_GAPS_NEXT_ACTIONS.csv,added,11,0,11,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0009,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/R3_C7FB_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,added,14,0,14,source-use/source-canon,route source body/path/hash/access rows,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0010,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/R3_C7FB_PRETRANSLATION_INTERLINEAR_ROWS.csv,added,157,0,157,normalization/interlinear,route as marker/scaffold constraint,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0011,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/R3_C7FB_SOURCE_WITNESS_RECOVERY_INDEX.csv,added,22,0,22,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0012,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/README.md,added,28,0,28,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0013,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/SHA256SUMS.txt,added,12,0,12,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0014,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_UPLOADER_READY_QUEUE_AND_DRIFT.csv,added,6,0,6,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0015,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_WORKTREE_DIRTY_STATUS.csv,added,242,0,242,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0016,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_WORKTREE_DIRTY_STATUS_ROLLUP.csv,added,5,0,5,b3-package-artifact,route to B3 package/safety inspection,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0017,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/COMMIT_FRONTIER_96325_TO_C7FB.csv,added,2,0,2,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0018,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/CREDENTIAL_PATTERN_SCAN.txt,added,2,0,2,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0019,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_96325_TO_C7FB_FILE_LEDGER.csv,added,54,0,54,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
212DFB-DELTA-0020,c7fb7e644e04102b67cc5da379ba9d4226feaef8,212dfb1c7728f7c23274714434aa35d590e1aab7,transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_CATEGORY_COUNTS.csv,added,8,0,8,triage,inspect for source-canon or Fable relevance,"routing only; no review, approval, certification, finality, or completion claim",B3/package steward packages; this lane does not push
