ledger_id,branch_head,rule_id,category,source_input_id,remote_path,local_body_path,source_sha256,line,signal_excerpt,required_application,boundary,source_body_status,must_not,b3_route
212DFB-ADVERSE_EVIDENCE-0001,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0015,adverse-evidence,212DFB-IN-002,00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\002__00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,3E8CEFBCECF2D2E9845B8063FE417801F5729E40444C9FC881F6A0E1C08EEA66,144,- `false_friend_ledger.csv`,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0002,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0016,adverse-evidence,212DFB-IN-002,00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\002__00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,3E8CEFBCECF2D2E9845B8063FE417801F5729E40444C9FC881F6A0E1C08EEA66,145,- `adverse_evidence_ledger.csv`,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0003,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0032,adverse-evidence,212DFB-IN-003,00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md,95203982FF44525183CA1E8DB76E5D594819B78BB6047D2DAB0308DA2EA712ED,18,Do not use only one line of it.,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0004,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0054,adverse-evidence,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,42,- `DO_NOT_USE_LEDGER_20260704.md/json`,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0005,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0062,adverse-evidence,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,66,6. A dominance-collapse/adverse-evidence ledger.,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0006,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0071,adverse-evidence,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,80,"- `do_not_use.csv`: false friends, bad glosses, contaminated label rows, source-channel errors, and terms explicitly rejected.",check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0007,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0088,adverse-evidence,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,35,5. A concrete blocker package that states exactly why bodies cannot be uploaded and what action unblocks them.,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0008,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0094,adverse-evidence,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,79,- `BLOCKERS_YYYYMMDD.md` if blocked,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0009,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0095,adverse-evidence,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,87,| Session | Machine | Lane | Current task | Last real output path | Source bodies? | Logbook path | Blocker | Next action | Last checked |,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-ADVERSE_EVIDENCE-0010,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0102,adverse-evidence,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,168,- blockers;,check false-friend/do-not-use/adverse rows before drafts,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
