"manifest_id","relative_path","role","bytes","sha256","status"
"SGA2-VIII-C22-HASH-001","ARTIFACT_TOOL_MANIFEST_QA.md","artifact_tool_machine_QA_receipt","892","AC6C6AF50704AB9CE3EAFA8738BCCFE862B0F5D2C74E8145297A738D6BC888BC","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-002","ARTIFACT_TOOL_VISUAL_QA.md","artifact_tool_visual_QA_receipt","751","C2A7BB471BE4389541515AB6C5D3C5B01228DC5C71EA1AFF42C502252B5D3351","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-003","AUTHORITY_ARTIFACT_HASHES.csv","authority_and_comparison_hash_ledger","1477","F31D6A61A05A7FA01D8AD3F787D9FB30DC58A0460BA29518663EE5B8A68E9BC6","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-004","BUILD_VALIDATION.md","self_gate_build_receipt","1235","FDD9808B0416D7B465BABEE38F648A6C25B88C8BF1415E69DC42A6FCF3DDC827","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-005","DIFFICULTY_REVISION_LEDGER.jsonl","difficulty_and_revision_events","13038","54DC0B916B7EA2CACFBA9D14E30ED9DFDFDAB1DB4EEC78692F89BE58A0E86BE4","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-006","DRAFT_SOURCE_AUDIT.md","source_audit","2460","333BDD03197C4CCFF3B732799BE1A575DD0915B2BC62FB001AAC5DC247727286","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-007","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv","formula_symbol_note_structure_ledger","8261","674BBCC7B4FD97473C9FE9E5C1BE88FC8E17B828390318383D325DAB29184C5E","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-008","INDEPENDENT_BUILD_PASS1_SANITIZED.log","privacy_sanitized_independent_build_log_pass1","8216","39CCB20ACA5BFF66BCB1D0856D9784A5C632E9B513DEC5DF4254700BB5B155DA","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-009","INDEPENDENT_BUILD_PASS2_SANITIZED.log","privacy_sanitized_independent_build_log_pass2","7995","D2452D1B78258E4BD4E2E8AA2140705444D4A2469FE93E7B6083494FD5BD96C4","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-010","INDEPENDENT_BUILD_VALIDATION_20260719.md","independent_build_receipt","1538","7DAF34ABDD28A44D947ED092D0B3AA330F55D5BC69B7693126FD88E56F9F6E4C","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-011","INDEPENDENT_NAMED_DESTINATIONS.txt","independent_named_destination_receipt","195","739D007938087F35280E4C380109EFE17CCC321AA9FAAFA9EE670D23CCAFAE1F","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-012","INDEPENDENT_PDFFONTS.txt","independent_font_report","2280","12119A2A48CEAC8FA8A91EF6AF66F8990285E49B1516D0B85FDA305DBAC301C2","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-013","INDEPENDENT_PDFINFO.txt","independent_PDF_metadata_report","679","72458F2DEEE341CC905A2DE9AB632DE7EE4BF48D610F4C55158076F74829227E","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-014","INDEPENDENT_REVIEW_SEAL_20260719.md","independent_review_seal","1559","6383CB9906EA4B7DC2204C10A810F3800FA907B5F5E51A9AC17D817DB3C2DE47","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-015","INDEPENDENT_VISUAL_QA_20260719.md","independent_visual_QA_receipt","1616","40854CF0DC78DFFB63EA62E4733FC14EB014E28CACA9C58408871B7D039C357B","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-016","MACHINE_READABLE_EVIDENCE_SCHEMA.md","machine_evidence_schema","1842","956234DB2D95B959D0590F4EECB2607FAC737B2ABD6E956AFC8C5527EE13F9D0","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-017","PDFFONTS.txt","self_gate_font_report","2256","C192D4BCB7AF9A5F7D659EF5CFBEF2733F5D5546DEA22011866BA34B301707A8","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-018","PDFINFO.txt","self_gate_PDF_metadata_report","640","F664B9A702D62912A7687508CA68432CEC7F9F40DC05C4A901533633409AE4FB","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-019","RENDERED_VISUAL_QA.md","self_gate_visual_QA_receipt","1354","6A5C242117BA1D7DC6A50EAC6D6A3B169DA6307429B7DD2EA6AA3F2054E87D14","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-020","SGA2_Expose_VIII_Corollary_2_2_English_SourceAligned.tex","editable_English_target","2579","D8C03D02ADCFEE92D2CB507B02FDEDCC07FE425D201B32AE6F6685A224EB649B","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-021","SGA2_Expose_VIII_Corollary_2_2_English_SourceAligned.pdf","built_English_target","291362","83269A1189F997538B61F07D9DD7A15748BD105A35BBD86817E06F3E508D3B63","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-022","SOURCE_ALIGNMENT_COVERAGE.csv","source_alignment_coverage_ledger","8554","D878EE7C84F160AF2CBCF08298CF3EF4BE2123B5598F6A36AEF11334281176B0","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-023","STRUCTURAL_INDEX.jsonl","structural_hierarchy_revision_ledger","20525","2A2F7CF98B5C49188397DD5B84AC4E8EB5CFFBB171F9DFA945CBC4FB54A8E8C7","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-024","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.csv","terminology_and_adverse_choice_ledger","6823","42083E2051217F6DAB1700E607E143F77C37A124E3A166704211643DB1B64183","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-025","UNIT_STATUS.md","unit_status_and_caveats","3207","6E2C3F40F5E24AE98AC2D7D24E7E9628B10BEE9C19EE9519431F29E0BCF629F4","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-026","independent-source-physical-079-300dpi.png","independent_source_render_300dpi","596847","413899C59819721F60C6C001CB14214BEABA84FC302835F69B14C66D72B65ED2","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-027","independent-source-physical-079-600dpi.png","independent_source_render_600dpi","1015075","B1A0E57ED810AB3E7812AFE89CE50279D8EA74071F28B7E5B7041683E7DF79FD","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-028","independent-target-page-1-300dpi.png","independent_target_render_300dpi","280760","A3F37C1D9902106952D84F25ACB347ADDF0887C648E9726AC3726B7A4BDD533D","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-029","independent-target-page-1-600dpi.png","independent_target_render_600dpi","520180","207DD6B67BFAD17262C9F7A58F20A08C3C33A639EC744EEB973D9B0B0612CD93","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-030","source-physical-079-300dpi.png","self_gate_source_render_300dpi","596847","413899C59819721F60C6C001CB14214BEABA84FC302835F69B14C66D72B65ED2","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-031","source-physical-079-600dpi.png","self_gate_source_render_600dpi","1015075","B1A0E57ED810AB3E7812AFE89CE50279D8EA74071F28B7E5B7041683E7DF79FD","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-032","target-page-1-300dpi.png","self_gate_target_render_300dpi","280760","A3F37C1D9902106952D84F25ACB347ADDF0887C648E9726AC3726B7A4BDD533D","proposed_public_independently_sealed"
"SGA2-VIII-C22-HASH-033","target-page-1-600dpi.png","self_gate_target_render_600dpi","520180","207DD6B67BFAD17262C9F7A58F20A08C3C33A639EC744EEB973D9B0B0612CD93","proposed_public_independently_sealed"
