review_queue_id,current_branch_head,prior_capture_branch_head,capture_id,source_scope,concept_anchor,source_body_path,source_body_exists,source_body_sha256,candidate_page_numbers,primary_candidate_page,page_signal_hashes_no_raw_text,script_counts_checked_pages,capture_form_path,render_witness_path,render_status,render_witness_sha256,exact_source_phrase_status,reviewer_fields_required,source_use_label,source_gate_decision,branch_weight_delta,marginal_intelligibility_delta,accepted_translation_evidence,promotion_allowed,native_review_claimed,next_action,boundary_note
R9-212DFB1-REVIEWQ-0001,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0001,AF05 South Sudan,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,true,A777EB229EA1F2C1184F21FD90AEE4348A595DA6928BEB9DDF032AD5A0B8CC94,2|1,2,864559AB0D49B67405B511FDFFC631DB6AF181B6AB494A9C248AB3372C3673C7|0897EEF4A891BAE91A17F4CE587D78252778CD876670B739E28B23A8E45B377F,Digits=49;Latin=2220;MathSymbol=75;Other=127;Space=428,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0001_AF05_South_Sudan_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0001_AF05_South_Sudan_algebra_p002.png,render_ok_pypdfium2,7ED70825EB70A10961B6A9F491D9CB06B1AF9C19FA29E8546A435E2BB4F76F5B,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0002,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0002,AF05 South Sudan,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,true,A777EB229EA1F2C1184F21FD90AEE4348A595DA6928BEB9DDF032AD5A0B8CC94,2|1,2,864559AB0D49B67405B511FDFFC631DB6AF181B6AB494A9C248AB3372C3673C7|0897EEF4A891BAE91A17F4CE587D78252778CD876670B739E28B23A8E45B377F,Digits=49;Latin=2220;MathSymbol=75;Other=127;Space=428,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0002_AF05_South_Sudan_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0002_AF05_South_Sudan_ring_p002.png,render_ok_pypdfium2,7ED70825EB70A10961B6A9F491D9CB06B1AF9C19FA29E8546A435E2BB4F76F5B,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0003,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0003,AF06 Omotic/Southern Non-Bantu,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,true,D46BE4E1EF01222ACB222DE55A02C77C45A605F88031147253D2314888D6C8DA,2|7|9,2,BF8774ADD8FA48D0481F316ACD092A6BE7371553F3DF8FB7982BD353A5265C79|336D5B5CA15E31DA20FB2345C67310D06613232174443A957E103C16F53F4508|503C3F821DC09DFF5A01AA31B0B8DD967A2C36EDD2547767B7AF1B2DB1D57CD9,Digits=413;Latin=26633;MathSymbol=124;Other=3017;Space=6190,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0003_AF06_Omotic_Southern_Non-Bantu_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0003_AF06_Omotic_Southern_Non_Bantu_algebra_p002.png,render_ok_pypdfium2,D7F3E97F4D7713BB6B2F73B717378ED62F0217739DCB9412CE19DEC1AB84B8E6,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0004,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0004,AF06 Omotic/Southern Non-Bantu,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,true,D46BE4E1EF01222ACB222DE55A02C77C45A605F88031147253D2314888D6C8DA,2|7|9,2,BF8774ADD8FA48D0481F316ACD092A6BE7371553F3DF8FB7982BD353A5265C79|336D5B5CA15E31DA20FB2345C67310D06613232174443A957E103C16F53F4508|503C3F821DC09DFF5A01AA31B0B8DD967A2C36EDD2547767B7AF1B2DB1D57CD9,Digits=413;Latin=26633;MathSymbol=124;Other=3017;Space=6190,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0004_AF06_Omotic_Southern_Non-Bantu_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0004_AF06_Omotic_Southern_Non_Bantu_ring_p002.png,render_ok_pypdfium2,D7F3E97F4D7713BB6B2F73B717378ED62F0217739DCB9412CE19DEC1AB84B8E6,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0005,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0005,Afar,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,F7A79CB56C64C2F6B7930E2F79B4B2A90C066B005408D1290D7BCD79436E58C6,9|10|12,9,126F75B83426FC134832F47590C4B0C63FA4B017A6FB98079F6E25A4B2031A3E|A0E295BEE2D62B940B55DDFCA0181D7623EE6ED7D466F856539F29710FF0879A|30C0A5E4DC789FDD7297FBA38E4428B61F991A7F0B09231E3AC1EE5AD9D5406E,Digits=735;Latin=19532;MathSymbol=116;Other=3608;Space=4571,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0005_Afar_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0005_Afar_algebra_p009.png,render_ok_pypdfium2,1ABB523BB08E923DD1D058E9A02F6771DE6030701C44A7A0864EBA774548FA07,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0006,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0006,Afar,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,F7A79CB56C64C2F6B7930E2F79B4B2A90C066B005408D1290D7BCD79436E58C6,9|10|12,9,126F75B83426FC134832F47590C4B0C63FA4B017A6FB98079F6E25A4B2031A3E|A0E295BEE2D62B940B55DDFCA0181D7623EE6ED7D466F856539F29710FF0879A|30C0A5E4DC789FDD7297FBA38E4428B61F991A7F0B09231E3AC1EE5AD9D5406E,Digits=735;Latin=19532;MathSymbol=116;Other=3608;Space=4571,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0006_Afar_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0006_Afar_ring_p009.png,render_ok_pypdfium2,1ABB523BB08E923DD1D058E9A02F6771DE6030701C44A7A0864EBA774548FA07,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0007,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0007,Oromo,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,0A2C875C7F7C34B1A5D9127300F508983EE467EBEC2D20B4CF34AA7FF123F027,5|4|10,5,D93FC9B9B41F241B76BFE31B89B1397D8DB108D5C205D20D06A2BC4F87E8B367|9AA254A9756FC4715DB3295913E6FFF50E1D4BAB4E43E665020ADAA28B774C49|C8A40B01097A094CC3E457BF84C387AC4E823032E6861247F3B02FB1956C9641,Digits=386;Latin=13680;MathSymbol=62;Other=2996;Space=3907,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0007_Oromo_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0007_Oromo_algebra_p005.png,render_ok_pypdfium2,1BA51CBC2A98AAB43A538F1AF9167C763701BE3BC7612D7FCF1483B399DA0DD4,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0008,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0008,Oromo,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,0A2C875C7F7C34B1A5D9127300F508983EE467EBEC2D20B4CF34AA7FF123F027,5|4|10,5,D93FC9B9B41F241B76BFE31B89B1397D8DB108D5C205D20D06A2BC4F87E8B367|9AA254A9756FC4715DB3295913E6FFF50E1D4BAB4E43E665020ADAA28B774C49|C8A40B01097A094CC3E457BF84C387AC4E823032E6861247F3B02FB1956C9641,Digits=386;Latin=13680;MathSymbol=62;Other=2996;Space=3907,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0008_Oromo_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0008_Oromo_ring_p005.png,render_ok_pypdfium2,1BA51CBC2A98AAB43A538F1AF9167C763701BE3BC7612D7FCF1483B399DA0DD4,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0009,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0009,Somali,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,true,C981DB656CF3357F37669E347485E74B9A33F8E6468D0784378C8B45A614BF45,4|5|7,4,5404C2F0EB3C8C07802143CFC9016E27051979FDE1C5A02EB01B49CB372E383D|7D47AE5F51DDC190B8356BB7A6CC5122C3ECD54FF0B32D539D5ED9E8BA799503|F79FF934840ACA931FB285A038BCF714E5A93F79916C3751C35DA5067B5CF22B,Digits=362;Latin=12657;MathSymbol=76;Other=1601;Space=4008,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0009_Somali_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0009_Somali_algebra_p004.png,render_ok_pypdfium2,8E203A7EAA5FA184A3DFF34393C84ECE54D3448A59837D9B6ED1FC34372A4240,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0010,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0010,Somali,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,true,C981DB656CF3357F37669E347485E74B9A33F8E6468D0784378C8B45A614BF45,4|5|7,4,5404C2F0EB3C8C07802143CFC9016E27051979FDE1C5A02EB01B49CB372E383D|7D47AE5F51DDC190B8356BB7A6CC5122C3ECD54FF0B32D539D5ED9E8BA799503|F79FF934840ACA931FB285A038BCF714E5A93F79916C3751C35DA5067B5CF22B,Digits=362;Latin=12657;MathSymbol=76;Other=1601;Space=4008,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0010_Somali_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0010_Somali_ring_p004.png,render_ok_pypdfium2,8E203A7EAA5FA184A3DFF34393C84ECE54D3448A59837D9B6ED1FC34372A4240,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0011,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0011,Tigrigna/Tigrinya,algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\tigrigna-tigrinya\source-pdfs\R9-LSB-0219_003_tigrigna_math_g1_teacher_guide_teacher_guide_49a5f61c.pdf,true,CFF806D15008BD36B086DAE54996569E9A1FFEA72E4E0D492D73AFDFF72F1BDD,6|8|10,6,5CBF0D56EBA84B2E1D8AA18B29E31594FD2EDFBF5EBA14912D173C6EBDD1EDEB|29CE2A7D5C101E05902C1A1AEE0EF05405BAC568A8B9905851A8EAF4112A001C|1B096B68D8459C405EF690C3167A972FD7928A5E3E496A658E91DACEA0A0421E,Digits=7475;Ethiopic=1002;Latin=137303;MathSymbol=21948;Other=5547;Space=3662,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0011_Tigrigna_Tigrinya_algebra_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0011_Tigrigna_Tigrinya_algebra_p006.png,render_ok_pypdfium2,AF70613B27D1210C252D64520A6D24655DFCD2944A305E483AE5B0503F250124,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R9-212DFB1-REVIEWQ-0012,212dfb1c7728f7c23274714434aa35d590e1aab7,c7fb7e644e04102b67cc5da379ba9d4226feaef8,R9-C7FB-CAPTURE-0012,Tigrigna/Tigrinya,ring,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\tigrigna-tigrinya\source-pdfs\R9-LSB-0219_003_tigrigna_math_g1_teacher_guide_teacher_guide_49a5f61c.pdf,true,CFF806D15008BD36B086DAE54996569E9A1FFEA72E4E0D492D73AFDFF72F1BDD,6|8|10,6,5CBF0D56EBA84B2E1D8AA18B29E31594FD2EDFBF5EBA14912D173C6EBDD1EDEB|29CE2A7D5C101E05902C1A1AEE0EF05405BAC568A8B9905851A8EAF4112A001C|1B096B68D8459C405EF690C3167A972FD7928A5E3E496A658E91DACEA0A0421E,Digits=7475;Ethiopic=1002;Latin=137303;MathSymbol=21948;Other=5547;Space=3662,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\capture-forms\R9-C7FB-CAPTURE-0012_Tigrigna_Tigrinya_ring_capture_form.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C7FB_SOURCE_WITNESS_CAPTURE_KIT_20260706\render-witnesses\R9-C7FB-CAPTURE-0012_Tigrigna_Tigrinya_ring_p006.png,render_ok_pypdfium2,AF70613B27D1210C252D64520A6D24655DFCD2944A305E483AE5B0503F250124,pending_manual_or_reviewer_capture,exact_source_phrase|page_or_section|formula_neighbor_context|unicode_ocr_confidence|negative_evidence_if_absent,source-witness-review-queue,source_body_and_render_ready_exact_phrase_pending,0_until_exact_phrase_page_and_review_source_gate_closes,0_no_bridge_claim,false,false,false,open capture form and PNG witness; record exact phrase or negative evidence without promoting terminology,"source-use/recovery/generated-draft/non-canonical only; no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
