"path","exists","expected","actual","ok"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/B3_REPAIR_HANDOFF_BOUNDARY_28019A34.csv","True","3EF2BA9195C80B51493BB034BB192B4EAE19008E0B0345FD44794BD76BB789E4","3EF2BA9195C80B51493BB034BB192B4EAE19008E0B0345FD44794BD76BB789E4","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/B3_REPAIR_HANDOFF_SENT_28019A34.md","True","18CA3989AC83AFEE91B133908054B2721C585D13880627C85048F1348B770348","18CA3989AC83AFEE91B133908054B2721C585D13880627C85048F1348B770348","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/CHILD_PACKET_ACCOUNTING_28019A34.csv","True","DFE43AD1693753220F781C1EA617491E11BD4884C5282D821F13593DB89814AB","DFE43AD1693753220F781C1EA617491E11BD4884C5282D821F13593DB89814AB","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/CHILD_PACKET_CSV_ROW_COUNTS_28019A34_CORRECTION.csv","True","E47862F7B1F90F41506A97F3BAD0024896E334EAC763E335E3AA396F78F4536E","E47862F7B1F90F41506A97F3BAD0024896E334EAC763E335E3AA396F78F4536E","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/EIGHT_LANE_SOURCE_GATE_STATUS_28019A34_CORRECTION.csv","True","55D78EAEF25CCF8F458CE608C95C44A0E64942BD49E4BE9C4565234D5AEF6DE9","55D78EAEF25CCF8F458CE608C95C44A0E64942BD49E4BE9C4565234D5AEF6DE9","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/EXACT_BLOCKER_RECOVERY_ROWS_28019A34_CORRECTION.csv","True","158E24DA6B32B49B29D153EA970C2FBDF1409DEFEA87337FD7010B494F66B4CB","158E24DA6B32B49B29D153EA970C2FBDF1409DEFEA87337FD7010B494F66B4CB","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/FRONTIER_REVERIFY_28019A34.csv","True","72A4D8D133BBCE18A1C010337983DCB38BEFE9DDDC8E1B0B2CA1779A187B1033","72A4D8D133BBCE18A1C010337983DCB38BEFE9DDDC8E1B0B2CA1779A187B1033","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/README.md","True","9388296C1E38E2FBFF972CBF8DA8D3090AC7A04A3113564D2AC6E21D2341DCD7","9388296C1E38E2FBFF972CBF8DA8D3090AC7A04A3113564D2AC6E21D2341DCD7","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/SOURCE_PACKET_REPAIR_VALIDATION_28019A34.csv","True","24B3E225957E0D05C9444D43464F04B00AA8C49DDA7805B34A73D9499E17F2F6","24B3E225957E0D05C9444D43464F04B00AA8C49DDA7805B34A73D9499E17F2F6","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_CORRECTION_LEDGER_28019A34.csv","True","D70AEC08B828A27BC75112D17741153B2DFA1E27F26A25EA50D7D3BFBC244A5F","D70AEC08B828A27BC75112D17741153B2DFA1E27F26A25EA50D7D3BFBC244A5F","True"
"NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707/SUMMARY.json","True","65787D204328062DD8BBE54B3968D989F7F8C922457F96563BAA2BA5940F20EB","65787D204328062DD8BBE54B3968D989F7F8C922457F96563BAA2BA5940F20EB","True"
