"relative_path","role","bytes","sha256","media_type","publication_action","source_basis","caveat","existing_sga_concept_doi","existing_sga_live_version","supersedes"
"BUILD_SOURCE_RENDER_REVIEW_SUMMARY.md","build source render and review summary","2641","A8CB6DE22089960C5AC34650BE81D20D94E65C4D611AE3DDD1A5143AFC820C2B","text/markdown","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"CONTINUATION_CURSOR.md","public-safe exact continuation cursor","1079","3F3DC1677136AAB7B14C278700E6D62901ECF6ECC87AA499186107F829807988","text/markdown","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/build/BUILD_PASS1_PUBLIC.log","successful LaTeX pass 1 public compile record","870","B4638C536C66DAD52D0DDAB28EF99FA612685A8BBB764E2654119FE35AA1D1E1","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/build/BUILD_PASS2_PUBLIC.log","successful LaTeX pass 2 public compile record","870","ABBC6E0086198193824B60F3C51652DE65E93892A1C1668A55AD05B8FD058EAB","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/build/BUILD_PASS3_PUBLIC.log","successful LaTeX pass 3 public compile record","870","190E5C7802A34C56658072D5A3340919E16E7042CC33B7784DC54F68146B0E1E","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/rendered_pdf/page-1.png","rendered PDF page 1","70624","84D92BD258EA0822CE218410076BC62A0F43954E6DAE6ACF8A125E41F6A7C920","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/rendered_pdf/page-2.png","rendered PDF page 2","184809","13E4B372D6727244514139BF13CEFBE570DFEA513957785AEF31BAF813F650B5","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/rendered_pdf/page-3.png","rendered PDF page 3","36153","5562880C9C82C9036BF7F80B1CCB4961376B79B37EA866546DF41A2337AFB125","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"evidence/rendered_pdf/page-4.png","rendered PDF page 4","216445","B6DB31C11103C3668518FD80727E1D817A9AA29F4379323BDE38BCF86FAB590A","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
"ledgers/ADVERSE_AND_REJECTED_CHOICES.csv","public-safe adverse and rejected-choice ledger","3021","445098FDEFE8055C2B7B03BCA8CF3B60427A9AD88FDF1D1A486B5C83EDEFD6CE","text/csv","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_AND_SCOPE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is authority; external English is control-only and excluded","One source-audited working unit only; not complete SGA 1, a critical edition, peer review, mathematical certification, or a rights determination; no blanket license declared.","10.5281/zenodo.20410947","10.5281/zenodo.21429328","unpublished revoked local r1 and r2 payloads only; no public files"
