"label","source","dest","bytes","sha256"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/B3_UPLOADER_READY_SUMMARY.csv","851","42422A4666400F65913576CD443DD584005AB87DD80380438465080742BABFC8"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/MANIFEST.csv","3255","71CF35704469E7932B037625F4240CD6FF5EC625A09BDEB0D539DD1F91A15E24"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/PACKAGE_VALIDATION.json","801","9B71F7F37A63F375499A109F9A65A96545B81476967059B84D56FCF2B3527EA7"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_EXACT_BLOCKERS_ACTIVE_RECOVERY_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_EXACT_BLOCKERS_ACTIVE_RECOVERY_REHEADED.csv","6596","7E4ECEF64E3B7780716687D2454A35594F51BA6E5E9C09F662F7378B9AB7482E"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_REHEADED.csv","6033680","2435A361529818FFC7CD780C8625487AD3E945D8EF06D6D08B16F27B1728A2A3"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_FORMULA_INTERLINEAR_NOTES_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_FORMULA_INTERLINEAR_NOTES_REHEADED.csv","120405","18F06AF3D4591B9457D4B7E896934F60EB1B5F4684A3BA5EF9682C96157EBA3E"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_MANUAL_SOURCE_BLOCKERS_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_MANUAL_SOURCE_BLOCKERS_REHEADED.csv","7886","2EA0847F9195A1B25CAF8F2E906B7692E9150D2C65839BD272FA9BCAC91CFECA"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_ROW_SOURCE_USE_ADVERSE_LEDGER_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_ROW_SOURCE_USE_ADVERSE_LEDGER_REHEADED.csv","6740","E543C8DE9463523104DCEA951BF544A819F33D58D8C0B8B28242CA6CE70D7C2C"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_RTL_REGISTER_FORMULA_NOTES_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_RTL_REGISTER_FORMULA_NOTES_REHEADED.csv","9087","C379B66C1FF63C3458FAA76A60D04C2361612C4259847DCDA6684AA8F4A85227"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_SOURCE_CHECKED_DRAFT_ROWS_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_SOURCE_CHECKED_DRAFT_ROWS_REHEADED.csv","14451","742B50CCE20302458343B15AB8F1E9902A57BFA1C9DE91117EB229041C058360"
