"commit_path","source_path","packet","kind","bytes","sha256"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\B3_UPLOADER_READY_SUMMARY.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","449","26663C4BE20CBCA4C8FC8B8A32049F4DEA520CCF467661B8462850A6059E6476"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\MANIFEST.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","1461","3726488B01D0F73D457F109E880FF628B9D95115B10F8A28458C339A956A1621"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\PACKAGE_VALIDATION.json","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","430","DC7809817E56CE669BBB2B38F025CA1A06CF2E61426F12F1AB76F6CB4D94AC10"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_595_PACKET_VISIBILITY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_595_PACKET_VISIBILITY.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","7004","D2BB78BFE051E9BD3611FF9A21462C46960FF0D1FF8996890EBCE51386B9B292"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_ADVERSE_BOUNDARY_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_ADVERSE_BOUNDARY_LEDGER.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","550","847C49969017BA11B7E3B99554F3587433A270EB3D9DFD38F3AF9BF0A178C641"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_BLOCKERS_ACTIVE_RECOVERY_REFRESH.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_BLOCKERS_ACTIVE_RECOVERY_REFRESH.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","1159311","72DFDFB8DA42A69F69D23A255F613E0C560F2907FB22268C996AD99034F78642"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_BRANCH_DELTA.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_BRANCH_DELTA.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","28623","724678B126AA7AF4492F7AD1F5696F87163AB8DDDF6EA2A85C23FBEB6FB72D0C"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_FORMULA_INTERLINEAR_NOTES_REFRESH.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_FORMULA_INTERLINEAR_NOTES_REFRESH.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","125004","3F1116375B1ED0A33ED9C88C13740C62FA86DAC3344B77155C504AD7FD3369DB"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_LANGUAGE_BOUNDARY_GUARDS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_LANGUAGE_BOUNDARY_GUARDS.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","1258","69EE4DA69D22BB05DB5DC9E44EEA8B2C8AAF60E9C54343E89A98C3D69BD4008B"
"interlanguage-sidecar/rtl-persianate-arabic-68c877c0-romance-branch-boundary-source-gated-refresh-20260706/R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z/R3_68C877C0_SOURCE_GATED_MICRO_EVIDENCE_REFRESH.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706\R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH_20260706_20260706T134331Z\R3_68C877C0_SOURCE_GATED_MICRO_EVIDENCE_REFRESH.csv","R3_68C877C0_ROMANCE_BRANCH_BOUNDARY_SOURCE_GATED_REFRESH","packet_file","162965","1D13CF54DCDB9BB163A35314FB8088D3635FE1D7D5FC96D72A4A53BA80E77A60"
