"packet","sha_path","resolved_path","expected_sha256","actual_sha256","status"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_6ROW_MANUAL_SOURCE_BLOCKERS_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_6ROW_MANUAL_SOURCE_BLOCKERS_20260706.csv","C5A67055B1B03AD387CA1E3E8A5A0B473425253E812E518ACDF15006D5153B76","C5A67055B1B03AD387CA1E3E8A5A0B473425253E812E518ACDF15006D5153B76","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_6ROW_SOURCE_CHECKED_DRAFT_TABLE_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_6ROW_SOURCE_CHECKED_DRAFT_TABLE_20260706.csv","EB973E65E33A3C7AF831713A1CD514CB8006217DD8819C59D4C1BF5712128B27","EB973E65E33A3C7AF831713A1CD514CB8006217DD8819C59D4C1BF5712128B27","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","CACB18FD8619199347C6CDCA94F33810BAEF6B2182249BA200E4CCAC583C6ABA","CACB18FD8619199347C6CDCA94F33810BAEF6B2182249BA200E4CCAC583C6ABA","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","A2A27C38DCEE993B1A40BBD426652001FC1DB2286078C45C5555A359EA1ADFE5","A2A27C38DCEE993B1A40BBD426652001FC1DB2286078C45C5555A359EA1ADFE5","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_ROW_SOURCE_USE_ADVERSE_LEDGER_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_ROW_SOURCE_USE_ADVERSE_LEDGER_20260706.csv","9CD64FD135FF979BD7A2D03D01E30E7067D848833C6C28699183BD330D0C117E","9CD64FD135FF979BD7A2D03D01E30E7067D848833C6C28699183BD330D0C117E","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_RTL_REGISTER_PUNCTUATION_TEXPDF_NOTES_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_RTL_REGISTER_PUNCTUATION_TEXPDF_NOTES_20260706.csv","F75555C5F3B76B5E5C6C12B76D204027460B47814E20ADD374658A33BC148B78","F75555C5F3B76B5E5C6C12B76D204027460B47814E20ADD374658A33BC148B78","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_SOURCE_WITNESS_INDEX_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\ARABIC_FAA2C330_SOURCE_WITNESS_INDEX_20260706.csv","EDD62BBCD6777276E3CE5CF0F6E4C1F95B223FAB8FAB955934A5DBA9692236D7","EDD62BBCD6777276E3CE5CF0F6E4C1F95B223FAB8FAB955934A5DBA9692236D7","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","B3_UPLOADER_ROUTE_FAA2C330_ARABIC_CONTINUATION_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\B3_UPLOADER_ROUTE_FAA2C330_ARABIC_CONTINUATION_20260706.csv","44E0947DE63F2B04CAAB6506045104E9E818A25957C90891D09C143E3055169B","44E0947DE63F2B04CAAB6506045104E9E818A25957C90891D09C143E3055169B","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","BRANCH_FAA2_R3_0D_ARABIC_FORMULA_INTERLINEAR_NOTES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\BRANCH_FAA2_R3_0D_ARABIC_FORMULA_INTERLINEAR_NOTES.csv","4C81E7F224AC38EE9429DE68A2D24EAF5C41EBCC00B62ED6D15BC6E9C9B739CE","4C81E7F224AC38EE9429DE68A2D24EAF5C41EBCC00B62ED6D15BC6E9C9B739CE","ok"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","BRANCH_FAA2_R3_0D_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706\BRANCH_FAA2_R3_0D_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","7042285F9511903B4687628A8FB806C0F935456C6E2230FDDBE4643F6667867D","7042285F9511903B4687628A8FB806C0F935456C6E2230FDDBE4643F6667867D","ok"
