"Label","Source","Dest","Bytes","SHA256","Note"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/b3/B3_ROUTE.csv","751","5DD41AFF939A52CF3D6B34B170BA83BCE2F779F4926FD7FD31757E6BB3E5DF0C","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\blockers\R6_AC6F_EXACT_BLOCKERS_AND_RECOVERY_NEXT_ACTIONS.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/blockers/R6_AC6F_EXACT_BLOCKERS_AND_RECOVERY_NEXT_ACTIONS.csv","12244","FFACB120C5FA0CA42114F366DFD5D5843B02F7D07E57CB57EAFB2D9E1183B2C2","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\AC6F_BRANCH_AUDIT_FILE_CAPTURE.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/AC6F_BRANCH_AUDIT_FILE_CAPTURE.csv","1759","3BF11BBE659AC91E3DE8E65BE6B4CE8F6FE58208F33AD7E990D0D8D0D337F78B","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\AC6F_BRANCH_AUDIT_R6_HITS.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/AC6F_BRANCH_AUDIT_R6_HITS.csv","50149","4CA3CDF0CE49D220993DABF10514D574D5C86D0F9F964996B6C16584FBD8112B","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\AC6F_COMPARE_212DFB_TO_AC6F_FILE_INDEX.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/AC6F_COMPARE_212DFB_TO_AC6F_FILE_INDEX.csv","161442","29466046F9AE0F5E7298784140985BFE5B1D5EE6030B9F3C51C468BDEEFCE571","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\AC6F_R6_RELEVANT_BRANCH_VISIBLE_ROWS.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/AC6F_R6_RELEVANT_BRANCH_VISIBLE_ROWS.csv","207167","15FC5E78E380691212A4410AA12849386D3264B587F7AF15126079D5B4ACCEE1","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\transfer-audits__old-b__OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706__B3_LATEST_OUTPUTS_SNAPSHOT.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/transfer-audits__old-b__OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706__B3_LATEST_OUTPUTS_SNAPSHOT.csv","9397","E76B5BC6904C21E1374A8016717D348E832602BF4BA732EE8C94BD882E1F4D86","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\transfer-audits__old-b__OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706__LOCAL_OUTPUT_DRIFT_AFTER_B3_MANIFEST.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/transfer-audits__old-b__OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706__LOCAL_OUTPUT_DRIFT_AFTER_B3_MANIFEST.csv","88509","2DE492D1B292DC59A52C0F80CDB39A4FF31A128C9B57A93A96A09D3C2ACD7FA5","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\branch-visible-audit\transfer-audits__session12-20260705__B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706__B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/branch-visible-audit/transfer-audits__session12-20260705__B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706__B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","181170","92036826D8BC04AE3CE819900693C51DEE5918A64226C8D04602AD43D4625F5F","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
"R6 AC6F4EB branch pickup and source recovery continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706\draft-support\R6_AC6F_SOURCE_GATED_DRAFT_SCAFFOLD_AUDIT.csv","uploader-transfer/r6-ac6f4eb-branch-pickup-source-recovery-continuation-20260706/R6_AC6F4EB_BRANCH_PICKUP_AND_SOURCE_RECOVERY_CONTINUATION_20260706/draft-support/R6_AC6F_SOURCE_GATED_DRAFT_SCAFFOLD_AUDIT.csv","6229","CDAE485213D8A76F837D8376BF583796BC2280FDCF72A4582E72312621169D72","R6 source recovery continuation; scope boundaries preserved; language lane did not push"
