"commit_path","source_path","packet","kind","bytes","sha256"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\B3_UPLOADER_READY_SUMMARY.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","398","15B5DF80C78686C15E33B839330B7CF262BD96C490EFDF2AE844B51AEB533845"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\MANIFEST.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","965","208EABA3CAC974E0F803C43E8116C2B484E79A9C3E61514A4CD520C5AB198363"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\PACKAGE_VALIDATION.json","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","442","A690BE2DD39FE7B631C7EBEF9E0CAF97807E8353A7676ED12FD817A2527057C2"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_68C_PACKET_VISIBILITY_AND_ROW_COUNTS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_68C_PACKET_VISIBILITY_AND_ROW_COUNTS.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","10789","0BB2F8A87E92EFD8687BA2ED509A5C7A5CBA9C8D9868917870EFB97A0D3601A1"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_BLOCKERS_NEXT_ACTIONS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_BLOCKERS_NEXT_ACTIONS.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","550","7F0CF5D4A54634D75E66A41CABDDC123164F255130A56866C1E4AB8833030297"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_BRANCH_DELTA.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_BRANCH_DELTA.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","24090","1760A9CBCFF48E278C9A7D0298D089BEEAEF3E92DD580A38074CAD54772CA66C"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_LANGUAGE_BOUNDARY_GUARDS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_LANGUAGE_BOUNDARY_GUARDS.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","1187","C5401FEF5E8DB3B235EE834EF7C53EDC531D526926113ED678F57F05BA50B277"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_SOURCE_TABLE_ROW_COUNTS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_SOURCE_TABLE_ROW_COUNTS.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","836","0E2F062C0BB79A14F8981C8C5501E1002BB12AFAC810ED6B42E7726E2BE63093"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/R3_C33E09EB_SOURCE_USE_ADVERSE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\R3_C33E09EB_SOURCE_USE_ADVERSE_LEDGER.csv","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","489","1D0DEBF57E1617EDC197711202E13B151BDB1793914226DA1B5ADD6DA2A4936F"
"interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-68c-branch-visibility-boundary-20260706/R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706\R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY_20260706_20260706T140454Z\README.md","R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","packet_file","641","E62152BBDC461AC17B0CAB4F30694CAE0BBE4E401031F93384CDDAD1E1A91C51"
