"label","source","dest","bytes","sha256"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","785","FC6B32F9700FB58A93CE46162563EEC32210C56A43E53CCA6B6A5D1A6F670948"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\blockers\R6_8E839C49_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_8E839C49_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","73AE7C27520058B92EABAEB347770CE6B25F88807EE614AD2B80B72232FD3E3F"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_8E839C49_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8E839C49_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","527","09AE940D5FEF06C34B841594C10CA644AA65E293DFC03DC222A855D822117BB4"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_8E839C49_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8E839C49_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\ethics\R6_8E839C49_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_8E839C49_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","72DC0C094FAA6C9444B00860103CEFD182866553944BCDB40DAAE241A6598355"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\fable\R6_8E839C49_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_8E839C49_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","8B2D225DF283D4F613A88F82169919A1CD635BBAA963E96E04D49AA204C7F5D3"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\input-verification\R6_8E839C49_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_8E839C49_PRIOR_PACKAGE_SHA_VERIFY.csv","3868","564D294EA466BE209383356518A93BEE53D587223C24FEF0EF583DDDC8660FEA"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","1003","3CC4E38241CB4E4C4A735A5B8B9DBC1B29FEFBBE4A243D362F478BA992BC7E68"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\MANIFEST.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","2166","8384E180243C90AB8763EEED3A28DC43A115B249BFB887050F165B8B88281342"
"r6_8e_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\mutual-watch\R6_8E839C49_MUTUAL_WATCH_OBSERVATION.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_8E839C49_MUTUAL_WATCH_OBSERVATION.csv","469","2233D36B144D1B44918881201C8B79A7F250B9D78AC319D1B884A7D037677ADD"
