"packet","relative_path","exists","expected_sha256","actual_sha256","ok"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","B3_UPLOADER_READY_SUMMARY.csv","True","15B5DF80C78686C15E33B839330B7CF262BD96C490EFDF2AE844B51AEB533845","15B5DF80C78686C15E33B839330B7CF262BD96C490EFDF2AE844B51AEB533845","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","PACKAGE_VALIDATION.json","True","A690BE2DD39FE7B631C7EBEF9E0CAF97807E8353A7676ED12FD817A2527057C2","A690BE2DD39FE7B631C7EBEF9E0CAF97807E8353A7676ED12FD817A2527057C2","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_68C_PACKET_VISIBILITY_AND_ROW_COUNTS.csv","True","0BB2F8A87E92EFD8687BA2ED509A5C7A5CBA9C8D9868917870EFB97A0D3601A1","0BB2F8A87E92EFD8687BA2ED509A5C7A5CBA9C8D9868917870EFB97A0D3601A1","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_BLOCKERS_NEXT_ACTIONS.csv","True","7F0CF5D4A54634D75E66A41CABDDC123164F255130A56866C1E4AB8833030297","7F0CF5D4A54634D75E66A41CABDDC123164F255130A56866C1E4AB8833030297","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_BRANCH_DELTA.csv","True","1760A9CBCFF48E278C9A7D0298D089BEEAEF3E92DD580A38074CAD54772CA66C","1760A9CBCFF48E278C9A7D0298D089BEEAEF3E92DD580A38074CAD54772CA66C","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_LANGUAGE_BOUNDARY_GUARDS.csv","True","C5401FEF5E8DB3B235EE834EF7C53EDC531D526926113ED678F57F05BA50B277","C5401FEF5E8DB3B235EE834EF7C53EDC531D526926113ED678F57F05BA50B277","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_SOURCE_TABLE_ROW_COUNTS.csv","True","0E2F062C0BB79A14F8981C8C5501E1002BB12AFAC810ED6B42E7726E2BE63093","0E2F062C0BB79A14F8981C8C5501E1002BB12AFAC810ED6B42E7726E2BE63093","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","R3_C33E09EB_SOURCE_USE_ADVERSE_LEDGER.csv","True","1D0DEBF57E1617EDC197711202E13B151BDB1793914226DA1B5ADD6DA2A4936F","1D0DEBF57E1617EDC197711202E13B151BDB1793914226DA1B5ADD6DA2A4936F","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","README.md","True","E62152BBDC461AC17B0CAB4F30694CAE0BBE4E401031F93384CDDAD1E1A91C51","E62152BBDC461AC17B0CAB4F30694CAE0BBE4E401031F93384CDDAD1E1A91C51","True"
"R3_C33E09EB_68C_BRANCH_VISIBILITY_BOUNDARY","MANIFEST.csv","True","208EABA3CAC974E0F803C43E8116C2B484E79A9C3E61514A4CD520C5AB198363","208EABA3CAC974E0F803C43E8116C2B484E79A9C3E61514A4CD520C5AB198363","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","b3/B3_ROUTE.csv","True","8DA8DF3189D3A360EFB16E3BE09796982D7C14138A5C5DE6DA0A5AC2DE161920","8DA8DF3189D3A360EFB16E3BE09796982D7C14138A5C5DE6DA0A5AC2DE161920","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","blockers/R6_C33E09EB_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","True","1613F0E2DB8953C0B7AF0527DD9E84C3EF2F972679FF5A30D4809C623FE0992C","1613F0E2DB8953C0B7AF0527DD9E84C3EF2F972679FF5A30D4809C623FE0992C","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_C33E09EB_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","True","9B61FD20D179051A3D59F9409ADD368D1905C61D21270AE70341568E40465FD3","9B61FD20D179051A3D59F9409ADD368D1905C61D21270AE70341568E40465FD3","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_C33E09EB_LOCAL_HEAD_NAMED_FILE_HITS.csv","True","E0F991901E2A4572EA4BCC544C6238CE6A7EB3B1B9E1171C15D42DBA88A6324F","E0F991901E2A4572EA4BCC544C6238CE6A7EB3B1B9E1171C15D42DBA88A6324F","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","ethics/R6_C33E09EB_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","True","8442C4CD4D594292F334AD9C31609FE36F6C9CC5B60793D98BB209E3B993FB4C","8442C4CD4D594292F334AD9C31609FE36F6C9CC5B60793D98BB209E3B993FB4C","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","fable/R6_C33E09EB_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","True","053DA4BB94BD6FE6D2E3249CFF904E92A4B3C70245BEA09E17E4FD463E759114","053DA4BB94BD6FE6D2E3249CFF904E92A4B3C70245BEA09E17E4FD463E759114","True"
"R6_C33E09EB_CURRENT_HEAD_SOURCE_START_CONTINUATION","input-verification/R6_C33E09EB_PRIOR_PACKAGE_SHA_VERIFY.csv","True","F15251462D7A07A29A216689F573F594AF6FCC92340CC778962217BF15D1E50D","F15251462D7A07A29A216689F573F594AF6FCC92340CC778962217BF15D1E50D","True"
