"packet","source_rel","pattern","severity","note"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_6ROW_SOURCE_CHECKED_DRAFT_TABLE_20260706.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","ARABIC_FAA2C330_RTL_REGISTER_PUNCTUATION_TEXPDF_NOTES_20260706.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","HEARTBEAT_20260706.md","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","README.md","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"ARABIC_RTL_FAA2C330_TOKEN_RESET_RECOVERY_CONTINUATION_20260706","SESSION_LOGBOOK_20260706.md","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"CJK_NATIVE_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_REFRESH_20260706","CJK_NATIVE_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_REFRESH_20260706_FORMULA_NEIGHBORING_SUPPORT_INDEX.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"CJK_NATIVE_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_REFRESH_20260706","CJK_NATIVE_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_REFRESH_20260706_SOURCE_GATED_DRAFT_SUPPORT_INDEX.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"OLD_B_FAA2C330_READONLY_DELTA_AUDIT_20260706","README.md","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\011_slavic-reference-lanes_arxiv-linguistic-samples_russian_2001.00317_wild_automorphism_free_novikov_algebra_ru_source_source.decoded-utf8.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\012_slavic-reference-lanes_arxiv-linguistic-samples_russian_2002.02745_lie_algebras_locally_nilpotent_derivations_ru_source_source.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\018_noether-canonical-reference_dutch_Noether_Paper01_Dutch_Translation_MODERN_TEX.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","source_bodies\011_slavic-reference-lanes_arxiv-linguistic-samples_russian_2001.00317_wild_automorphism_free_novikov_algebra_ru_source_source.decoded-utf8.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","source_bodies\012_slavic-reference-lanes_arxiv-linguistic-samples_russian_2002.02745_lie_algebras_locally_nilpotent_derivations_ru_source_source.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","source_bodies\018_noether-canonical-reference_dutch_Noether_Paper01_Dutch_Translation_MODERN_TEX.tex.excerpt.txt","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706","SOURCE_CONTEXT_SAMPLE_ROWS_FAA2.csv","\$\([^)]*\)","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"OLP_FAA2_RELATION_FUNCTION_SOURCE_USE_EXTENSION_20260706","SOURCE_CONTEXT_SAMPLE_ROWS_FAA2.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"R2_FAA2C330_HEARTBEAT_CURRENT_HEAD_CONTINUATION_20260706","SESSION_LOGBOOK_20260705.md","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"R3_FAA2C330_0D_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T145622Z","PACKAGE_VALIDATION.json","\bPLACEHOLDER\b","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706","FORMULA_NEIGHBORING_SOURCE_CONTEXT_FAA2C330.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706","SOURCE_GATED_PRETRANSLATION_INTERLINEAR_ROWS_FAA2C330.csv","\$\([^)]*\)","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706","SOURCE_GATED_PRETRANSLATION_INTERLINEAR_ROWS_FAA2C330.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
"SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706","SOURCE_CONTEXT_FORMULA_NEIGHBORING_NOTES_FAA2C330.csv","\$[A-Za-z_][A-Za-z0-9_]*","review","broad literal/template/source-context scan hit; lane file preserved unmodified"
