"Packet","Role","SourcePath","DestPath","Bytes","SHA256"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ACTIVE_SESSION_STATE.md","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ACTIVE_SESSION_STATE.md","729","DF8477ACF09B9F93364006734F01688BEDC6ED1615A2683CF1BA77651B7F752B"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\B3_UPLOADER_READY_SUMMARY_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/B3_UPLOADER_READY_SUMMARY_8BE81510_20260706.csv","1720","09CFFFDFDB67ADEEA7355EF600D6108C78C6D24A122BAA9813028CEC3E98E783"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\BLOCKER_RECOVERY_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/BLOCKER_RECOVERY_8BE81510_20260706.csv","3366","A569312FB9996EF55BB90F176FF17754E834F1D5AF3351A7A4DB35603F5948FB"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\BRANCH_DELTA_FILE_INDEX_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/BRANCH_DELTA_FILE_INDEX_8BE81510_20260706.csv","81312","7469D7EF1B4D01D0F619780DC403DB1F95198352DCA3685CBDE0C5D8D8D5C1C8"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\FABLE_SOURCE_USE_ADVERSE_UPDATE_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/FABLE_SOURCE_USE_ADVERSE_UPDATE_8BE81510_20260706.csv","44025","338D567CB9200DDF694439EA4683B5A5836E99CB690AD40B024F3A543748F536"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\FORMULA_NEIGHBORING_NOTES_CARRIED_TO_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/FORMULA_NEIGHBORING_NOTES_CARRIED_TO_8BE81510_20260706.csv","39510","F0A28A086B44F37355821850DAA63241E40282036981FC876F47D2D46DFB993C"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\FRONTIER_CORRECTION_NOTE_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/FRONTIER_CORRECTION_NOTE_8BE81510_20260706.csv","3506","A2A6186CC0355D3F2E6875306C0E7AD773F7E9374DB7B4F5BDB6490D1E07BD53"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\HEARTBEAT_20260705.md","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/HEARTBEAT_20260705.md","494","0B1478B3474F8FA370394982580CAE28C7F10F75565C9989EF974AEB311ACD07"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\MANIFEST.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/MANIFEST.csv","7590","B0A5D27ADB91AD724AF5BB2861AF62E8225CEB6AD402A2E0BFF274B459EC44FA"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\MANIFEST.json","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/MANIFEST.json","9801","85AF77F7E9745F120CC87B3D9B79F4BB98A6A4CDF1F102E0AF26856B1EAA3552"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\README.md","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/README.md","1360","5F25EEB44FA80841061F43E2C54F1889F0190AC67A08E83DB352AC7FA8BFDCD8"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ROMANCE_8BE81510_FRONTIER_CORRECTION_SUMMARY_20260706.json","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_SUMMARY_20260706.json","1220","1D7D69A3DE28C5E9400C6E022117733B243C3B93D34A11673A8B7A18FB8084F5"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ROMANCE_AUTHORITY_METHOD_ROWS_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ROMANCE_AUTHORITY_METHOD_ROWS_8BE81510_20260706.csv","55333","3CD0870348C56FBDBA94404995764F2743707FB8F146A975ADEB9B895045287B"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ROMANCE_CONTENT_HITS_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ROMANCE_CONTENT_HITS_8BE81510_20260706.csv","49931","C286722893E3EDB5CEEE7732F47C2FF328DEF3B946C50E4E75757306DC47DFF1"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ROW_LEVEL_SOURCE_CONTEXT_DRAFT_FABLE_CARRY_FORWARD_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ROW_LEVEL_SOURCE_CONTEXT_DRAFT_FABLE_CARRY_FORWARD_8BE81510_20260706.csv","96573","B0EFD6965BB360B7344E56A1044EF90771AF2C931441C57F7DAF6ADBCC9691B8"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\ROW_TO_SOURCE_WITNESS_CROSSWALK_CARRIED_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/ROW_TO_SOURCE_WITNESS_CROSSWALK_CARRIED_8BE81510_20260706.csv","120521","92C238CEE3CEE0362CCEF88B5BC130A2EF00C495ACD4408E5D4C27EB3F35D724"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\SESSION_LOGBOOK_20260706.md","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/SESSION_LOGBOOK_20260706.md","1091","A64DDDF5BD9D0E81785F555FC3615E9D939FA5758D2DDB98BF4A5AB054DDDD84"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\SHA256SUMS.txt","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/SHA256SUMS.txt","2194","CA12D30FECB7EF95D4C659C81AD10EE34C2C22A8BDAD61BA6CE7F31E46D94926"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD_8BE81510_20260706.csv","78478","2EB6E84FFB7C207A1281D1D42E79BA9C43AC6D0372130FB355BA1F1AA5875A50"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\SOURCE_WITNESS_STATUS_ROLLUP_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/SOURCE_WITNESS_STATUS_ROLLUP_8BE81510_20260706.csv","2320","9D5C2FDE6542D0BC1EBB8B86FAC178279B86EA17948D761BFEA10220D2435BD9"
"Romance 8BE81510 frontier correction current-head","romance-source-gated-frontier-correction","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706\TERM_REGISTER_ALTERNATIVES_CARRIED_TO_8BE81510_20260706.csv","uploader-transfer/romance-8be81510-frontier-correction-current-head-20260706/ROMANCE_8BE81510_FRONTIER_CORRECTION_CURRENT_HEAD_20260706/TERM_REGISTER_ALTERNATIVES_CARRIED_TO_8BE81510_20260706.csv","30135","DC3C397D0D55BEFEE98A2D836B6235F783FA338A8460B92A93FF06DB4E65988F"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/B3_UPLOADER_READY_SUMMARY.csv","737","425503120F9D54141F1C4A80A23FAF55A2570DDB7487141DF8FE09CEDFA576D0"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\BLOCKER_RECOVERY_B3_QUEUE_CURRENT_HEAD.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/BLOCKER_RECOVERY_B3_QUEUE_CURRENT_HEAD.csv","186319","F23C641E00010AC031175BCAC3AE6CE12B013FDF9662ADAA29EDA353A32A02CE"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\CHILD_LANE_OUTPUT_STATE_CURRENT_HEAD.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/CHILD_LANE_OUTPUT_STATE_CURRENT_HEAD.csv","8323","D117B88D6A7B7713D18A66B06E5E770875EBBEFB0DF2E62F390BEA1E519FD27C"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\CURRENT_HEAD_BRANCH_DELTA_INDEX.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/CURRENT_HEAD_BRANCH_DELTA_INDEX.csv","41753","FB21C319C81567BEEEEB1463E13C51D2A39800F417661878D2C185CFCDA89CCF"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\CURRENT_HEAD_LANE_DELTA_SUMMARY.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/CURRENT_HEAD_LANE_DELTA_SUMMARY.csv","925","EA26BDB01058C5C19E5F9846AC083901354BDA2BFBC9D9E93E35FE2E3B9F3577"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\MANIFEST.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/MANIFEST.csv","846","954BD02EFDF72E6A2C695ACA5A9534ABFD46F2A1DD3A8C72D275FA3F4665C8D8"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\README.md","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/README.md","654","26B4F0DD372D5EEB908260B09E16868C2BAFC6AFBD92CE8ED62FA5DB4782D8C5"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\SHA256SUMS.txt","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/SHA256SUMS.txt","794","FD9F9120DAAD94071B5E79829EAEBDFC68108AB1B4483CE0545A87D102E19BF5"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\SOURCE_BODY_WITNESS_DRAFT_QUEUE_CURRENT_HEAD.csv","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/SOURCE_BODY_WITNESS_DRAFT_QUEUE_CURRENT_HEAD.csv","122299","9790600609CAF1245D880C9C4660BEC3BD6C8540EBD779C72F3EB13901987D26"
"Non-Slavic Core 1A1110EB-8BE815 current-head audit","non-slavic-core-current-head-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706\SUMMARY.json","uploader-transfer/non-slavic-core-1a1110eb-8be815-current-head-audit-20260706/NON_SLAVIC_CORE_1A1110EB_8BE815_CURRENT_HEAD_AUDIT_20260706/SUMMARY.json","748","999ED9D816555B630975BB45AB2AF5E65A7A0793425EDF9B0513E97BEA6E9F16"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/B3_UPLOADER_READY_SUMMARY.csv","742","CADF637A4E9714C17EB29652110885F63B3FC43545F20FBB66C3CD282F5B35AC"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\CURRENT_HEAD_WAKE_ROUTE_HANDOFF.csv","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/CURRENT_HEAD_WAKE_ROUTE_HANDOFF.csv","6244","E619D9ED54BA44CE00B5FD645BD746DFF20D08826E6FE42D3D69B13F3663F38D"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\MANIFEST.csv","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/MANIFEST.csv","494","573C85A399283C3596466F0A0050117338C23CAC331752CD237BB78C70387E26"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\MUTUAL_WAKE_DISPATCH_8BE81510.csv","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/MUTUAL_WAKE_DISPATCH_8BE81510.csv","7669","A1ACD46BBEBAFFF33BB21D5762B3CEA9934B4B0AC3E865BC824C860A86D98F0E"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\README.md","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/README.md","566","1B7EB3799894B6BF4B2956D06D4FB4CE0DD59DF620074C22632EDB9BD0C2F348"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\SHA256SUMS.txt","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/SHA256SUMS.txt","458","EDAC768A8D03367E17004BDB0770CCEDC3873EE31FF647D1C7DA6A101CAF763A"
"Non-Slavic Core 8BE81510 mutual-wake dispatch","non-slavic-core-mutual-wake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706\SUMMARY.json","uploader-transfer/non-slavic-core-8be81510-mutual-wake-dispatch-20260706/NON_SLAVIC_CORE_8BE81510_MUTUAL_WAKE_DISPATCH_20260706/SUMMARY.json","604","840E822091C5F28FF00A1BB63DBF1274809435B8038567D48C23B0A260BE395D"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/B3_UPLOADER_READY_SUMMARY.csv","1268","7ADA3E3EF8D0DF1DECFA74D10E0FDFAE4683E3D265EF60787D7D2FE1FC9A2F2C"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/MANIFEST.csv","4660","1A3A0BF8EE8FCD44EDFDE139CF440A705E6E4FCEECA92E089AAB15E765C48596"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/PACKAGE_VALIDATION.json","804","51D1045D26AE8657169BAD11DC0E54BD12D2F39FCEB735759FD8ABBE78A1E6B0"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_BLOCKERS_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_BLOCKERS_RECOVERY_ROWS.csv","181592","5753BA204C5A35688DA60F112AE1BB92BE303A093B00FD2C9F87A2D43E55C2F3"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_DELTA_FROM_8BE81510.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_DELTA_FROM_8BE81510.csv","35576","A994B9B15AFE1C7767C4AD74CAD091A37F24D3C15A13180A3B05982F1788FF98"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","165891","8EDC32A8B5F5F62F8D07240E411F7DCBD9A8DF17299169C9106041549449E808"
