"repo_path","source_root","bytes","sha256"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/B3_UPLOADER_READY_SUMMARY.csv","r3_8466_source_use_gap","704","a7fe94715c7ba512d26ea7699ba426ffef46a6091e821dc68385077d5c536196"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/MANIFEST.csv","r3_8466_source_use_gap","2309","a166d90e9113a8ec1ec6ee58deff58b57a90a7840dbf8a957e4696233cecf87f"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/PACKAGE_VALIDATION.json","r3_8466_source_use_gap","1147","b4ddd90e88e15e3d671b9e324f2f01d5914a33cf682f616ef3eb6ef60d77f69f"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_BRANCH_DELTA_FROM_2BBDBFE5.csv","r3_8466_source_use_gap","52189","ddcb61d64973e525dc17d8d0890ec3597594e3e9ea92c9894701346d28b8c6f5"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_BRANCH_RELEVANT_PACKET_INDEX.csv","r3_8466_source_use_gap","24041","15e1368bb97ef17c27803f53b722f17928cea96e346b6cf4ef0455ae9c54dffd"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_MUTUAL_WAKE_APPENDIX.csv","r3_8466_source_use_gap","743","441c7b3a201e911730893e167789e8d3b189a446b71077f54cb9102b7e9fa977"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_RESET_AND_MUTUAL_WAKE_RULES.csv","r3_8466_source_use_gap","560","9667802982aa863a0fa9afdcb17d2352745c6636f8d3b56003f4754ba882b654"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_SELECTED_ARABIC_RTL_INTAKE_ROWS.csv","r3_8466_source_use_gap","3325","97e3b5555063451f1b88055895027bcdc09c4cc2e9bac5362fe804903dd7db06"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/R3_8466D686_SOURCE_USE_FACT_CHANGE_AUDIT.csv","r3_8466_source_use_gap","906","6e2d74511f2a4153331240ca85b4436cde37d300698b34366adecadd75334dd1"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/README.md","r3_8466_source_use_gap","1261","287a5da31691ad779133300f32bf987b59cbb531458f923c9394db5b2edc335b"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/SHA256SUMS.txt","r3_8466_source_use_gap","1692","c788da58af22bb74f5d85f0a8974dd1f6bc75edab02be8ed06f7f3731f114a63"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","r3_8466_source_use_gap","4904","030f8bb2b3c45da44c4cbeded00fb4b8be04f166ec27fcbe5355304faf58966a"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","r3_8466_source_use_gap","1671","eb36ac1892521f9a01699572888e11267782b7642377872853302a9932e546a2"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","r3_8466_source_use_gap","8026","61cde4d7833e67f68d6690be7f364f28f0cf526cc8c9ffdf4218b28883019b78"
"interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","r3_8466_source_use_gap","7685","406375cb90b341035e32e403cf5a4ab5c7764f612f1f2770edbf8fa7cc31ad7d"
