"packet","relative_path","exists","expected_sha256","actual_sha256","ok"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","B3_UPLOADER_READY_SUMMARY.csv","True","DCE0BB247CD34EFF17AE85C88A28F25481830C20043D54248208EC1753AFFD56","DCE0BB247CD34EFF17AE85C88A28F25481830C20043D54248208EC1753AFFD56","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","DURABLE_STATE_POINTERS.csv","True","3A4E18D0E6A7F69D5CDB77DAC8C74DC2F368B138742BE15600CCCBD1A86FEAF7","3A4E18D0E6A7F69D5CDB77DAC8C74DC2F368B138742BE15600CCCBD1A86FEAF7","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","MANIFEST.csv","True","EC8C4C4AF00E4A6C71D443679149E9B5E63E251290B3AB8CFEB04A8664B1EB7E","EC8C4C4AF00E4A6C71D443679149E9B5E63E251290B3AB8CFEB04A8664B1EB7E","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","PACKAGE_VALIDATION.json","True","7DC44E5CBD645D5D94DD67A9D4506FFD1592546381C8997B9738872B81F70037","7DC44E5CBD645D5D94DD67A9D4506FFD1592546381C8997B9738872B81F70037","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv","True","467369472D0F17FCD280F4EC607FCEB209D7D8A2CA0C3014E4FB09078C3A2C80","467369472D0F17FCD280F4EC607FCEB209D7D8A2CA0C3014E4FB09078C3A2C80","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv","True","0BF6CE6FD64698B1E102A44D5369EDBD658B34208C4A3F32CB5E86672F533ED5","0BF6CE6FD64698B1E102A44D5369EDBD658B34208C4A3F32CB5E86672F533ED5","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_FORMULA_INTERLINEAR_NOTES.csv","True","BAF8654C437E3AFDD2E0DD6C342EE7E04D207CFD79E9D21DB79AD8160EEDA5BD","BAF8654C437E3AFDD2E0DD6C342EE7E04D207CFD79E9D21DB79AD8160EEDA5BD","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_REVIEW_ONLY_BOUNDARY_GUARDS.csv","True","AFAC0A01D31E9AA4B3469C4C88D336ED5B2F32F105C1ACC3F1109CB21D7D0DF5","AFAC0A01D31E9AA4B3469C4C88D336ED5B2F32F105C1ACC3F1109CB21D7D0DF5","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_ROW_COUNT_LEDGER.csv","True","589FEA69D64992121BEB78828B866FB0581A55ECDE9F8ED08C8FEAAFB9C9B665","589FEA69D64992121BEB78828B866FB0581A55ECDE9F8ED08C8FEAAFB9C9B665","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","True","ACB7A1C4A689B76A002A3C14FEBFF202507901A36D9E3995B159FC2BF4B405CE","ACB7A1C4A689B76A002A3C14FEBFF202507901A36D9E3995B159FC2BF4B405CE","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_SOURCE_USE_ADVERSE_LEDGER.csv","True","0BEA5B1B1B0CAA80E937BD892FD6ADF87916605632B43E5BA8C5F8F53894C617","0BEA5B1B1B0CAA80E937BD892FD6ADF87916605632B43E5BA8C5F8F53894C617","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_SOURCE_WITNESS_INDEX_REHEADED.csv","True","9D2A94055C04A88FA3DA2539CF971567632D705AA1C431FB59ABE9B753D5A845","9D2A94055C04A88FA3DA2539CF971567632D705AA1C431FB59ABE9B753D5A845","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","R3_C33E09EB_TERM_ALTERNATIVES_SOURCE_GATED.csv","True","A44312D4D2CA37760DB61D12DE1A43975D180717AE58F91C214906BE1E83F916","A44312D4D2CA37760DB61D12DE1A43975D180717AE58F91C214906BE1E83F916","True"
"R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH","README.md","True","0179AD176A8E526A9236E4FEE156CA3F9A1E005B5A9A430273C1C07DEB4D48A2","0179AD176A8E526A9236E4FEE156CA3F9A1E005B5A9A430273C1C07DEB4D48A2","True"
