language_code,language_name,repo,path,url,reason,detail
hsb,Upper Sorbian,szymbaramichal/WasteFree,docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,https://github.com/szymbaramichal/WasteFree/blob/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,manifest_only_language_specificity_gap,topic=ring;module;group;invariant; evidence=modul; grupa; inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,ousidus/magisterka-2026,tekst/chapters/3-theoretical.tex,https://github.com/ousidus/magisterka-2026/blob/44e77e8161eb07c6f418991dc8b6c5e33220f2ef/tekst/chapters/3-theoretical.tex,manifest_only_language_specificity_gap,topic=ring;invariant; evidence=inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,platadawid/wastefreecloud_refactoring,docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,https://github.com/platadawid/wastefreecloud_refactoring/blob/a59294b6e24dfe7ec662a634ec55ddac77142f58/docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,manifest_only_language_specificity_gap,topic=ring;module;group;invariant; evidence=modul; grupa; inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,zenwor/silabus,matematika/matematika.tex,https://github.com/zenwor/silabus/blob/b60496515dfdd49660e3b441c3311a17a45a1bdf/matematika/matematika.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,anjaaaj/anjarac,2-matematika.tex,https://github.com/anjaaaj/anjarac/blob/e8f0c1c9508167151af4c604ea8e4a5e79098a84/2-matematika.tex,manifest_only_language_specificity_gap,topic=ring; evidence=kruh; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,dirsulaiman/skripsi,skripsi.tex,https://github.com/dirsulaiman/skripsi/blob/1d0620952654e39e9d1b95b3f20422f8284eb5a5/skripsi.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,BukuInformatika/python,OVERVIEW.docx.tex,https://github.com/BukuInformatika/python/blob/96da0798049fad06d24a68fe06cf6772463b6e0d/OVERVIEW.docx.tex,manifest_only_language_specificity_gap,topic=ring;module; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,pemrograman-iii/2b_grup2,chapters/3.tex,https://github.com/pemrograman-iii/2b_grup2/blob/30f14e2b7f4ba5204a1b52e5ae6895a6c3aacea9/chapters/3.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,VUT-FEKT-IBE/BPC-IBE-SZZ,shared.tex,https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/shared.tex,manifest_only_language_specificity_gap,topic=ring;group; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,marty-thane/eztex,moduly.tex,https://github.com/marty-thane/eztex/blob/2b1b2d899a4036cfe26770e7e538642314fcec5f/moduly.tex,manifest_only_language_specificity_gap,topic=module; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,telezhnaya/about,src/Telezhnaia.tex,https://github.com/telezhnaya/about/blob/afa80ddf892fb79eea2663caea1803cf53f2b248/src/Telezhnaia.tex,manifest_only_language_specificity_gap,topic=ring;group; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,gergelytakacs/STU-thesis,tutorial/04B_Babel.tex,https://github.com/gergelytakacs/STU-thesis/blob/ad4a49b47399754be7817a58e83f1366b3568d44/tutorial/04B_Babel.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,mrb-haqee/proposal-unud-latex,proposal.tex,https://github.com/mrb-haqee/proposal-unud-latex/blob/e1726b65a48881127f4fe178e6449a74fe4bf508/proposal.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,saungit/SMA-XI,main.tex,https://github.com/saungit/SMA-XI/blob/4a90936f81f2c6ba3790c405983745e87b2b7fe5/main.tex,manifest_only_language_specificity_gap,topic=ring;group;field; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,saungit/SMA-XII,main.tex,https://github.com/saungit/SMA-XII/blob/bfc671c7ce0a630116ce4a8529ee6a73501ecbf2/main.tex,manifest_only_language_specificity_gap,topic=ring;module;group;field; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,nafis-khawarizmi/matnum-slide-aing,0_Prelims.tex,https://github.com/nafis-khawarizmi/matnum-slide-aing/blob/bb134c9995204b853a09f8e178e57661535d5781/0_Prelims.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,nafis-khawarizmi/matnum-slide-aing,0_Prelims1.tex,https://github.com/nafis-khawarizmi/matnum-slide-aing/blob/bb134c9995204b853a09f8e178e57661535d5781/0_Prelims1.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,harrelfe/old.bbr.latex,bbr.tex,https://github.com/harrelfe/old.bbr.latex/blob/bda43b6ede3ea10b3ee79fc00ea8c60fed4c7685/bbr.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,thescrivener/PursuingStacks,ps1.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps1.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,kenohori/thesis,math.tex,https://github.com/kenohori/thesis/blob/31c026184ba535a491d6a3981c29dd897cba84b5/math.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group;field; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,RIKEN-RCCS/baby-modelica,frontend/notes.tex,https://github.com/RIKEN-RCCS/baby-modelica/blob/0682981c40de0ed866b1a7759fd71d4b1ec2f639/frontend/notes.tex,manifest_only_language_specificity_gap,topic=algebra;ring; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,JacquesCarette/pi-dual,f.tex,https://github.com/JacquesCarette/pi-dual/blob/003835484facfde0b770bc2b3d781b42b76184c1/f.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group;field;invariant; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
