path,bytes,sha256,role
evidence/AUDIT_HISTORY.md,1094,B295424F782E9E923E767FBFC33C6052F645F5DD29D43ED3779E5515EC9BB03E,public_qa_summary
evidence/BUILD_SUMMARY_PUBLIC.md,1073,77AB3D215063A19A5DDB68CBBF0C23D79223D2992F64FE2AF0DC736DD26F3761,public_qa_summary
evidence/ISOLATED_REBUILD_VALIDATION.json,1004,C13B47AC462AD3BEF1FD9D1395B4CB793E71CECE451E4BBD54FDD392768A4999,public_qa_summary
PROVENANCE_AND_SCOPE.md,988,DFF8BCDCF687216911E1CADE669BB8E648D2A25FD3D66486299B0B51B0F7C169,reader_scope_control
reader/Weber_VolumeI_German_Complete_Working_SourceRepair_20260731.pdf,2275193,11000F9FA3F65C7C40ADB859A6A89689805012B3DF5D5DC4547E483778E1791A,current_reader_pdf
README.md,1257,E58B211F31D8665339DEAA7CA455AE58DD68907963C882768904804E7053A5B9,reader_scope_control
source/Weber_VolumeI_German_Complete_Working_SourceRepair_20260731.tex,1319161,003F967DD7316716D3B234D6DB4294C9765FD717093F968E4C0A0BD29129856A,editable_master_tex
STATUS.md,1224,CBBEB5F8B7317742BCD8B85E9CCE40B357F31B2940B9C7165C71D9BDBAF9B543,reader_scope_control
visual_witnesses/README.md,486,2A6D795A75DB055AD89D0BB662057BEE16F2155CF8541C64D15F10606DCE2413,visual_witness_control
visual_witnesses/VISUAL_WITNESS_MANIFEST.csv,5545,1D9D4B7C3CBA64C558D309E31867CE315CDD786FD8EE5597CE7BD7A0DE420E0C,visual_witness_control
visual_witnesses/vol1_p121_crop_4_24.png,568008,221AD3D890D9357079BED066CDBB784AB041420FEA29B280C0730D50C66941FE,source_check_visual_witness
visual_witnesses/vol1_p121_crop_4_28.png,661362,4E76AD348F98B8C644FC91B94C1FAF6BB09802DE886EBC527180252364EB0B82,source_check_visual_witness
visual_witnesses/vol1_p123_crop_4_27.png,688105,CC4BEF3C585D2D876803975EBE33271AA1909A9E6E7FA738AF91D4ED319F3CE8,source_check_visual_witness
visual_witnesses/vol1_p123_crop_4_61.png,796033,BC54D2EB0CF19F3AB779586CCDC5A147299E0CC1C87DB2523A037807F6073145,source_check_visual_witness
visual_witnesses/vol1_p123_crop_4_81.png,665477,38CCF4B31971C44443E0D2550485D28B3C750DE32C39E836DC020EFE28D65626,source_check_visual_witness
visual_witnesses/vol1_p124_bot.png,376032,789B1A064C7845018A372EB19273247B31AF3A1E9277829CAEF2268712B76168,source_check_visual_witness
visual_witnesses/vol1_p124_crop_4_21.png,561562,6C9662E4A4F953AD3FBB203C775B7C70CB005DD3A1870EA49B53CBE7CA8C9C50,source_check_visual_witness
visual_witnesses/vol1_p124_crop_4_70.png,256385,ECB2DA94CB94C9B7CDBFA99F38ADAFC5E4DDB7277753B2FFBB40749DA4807090,source_check_visual_witness
visual_witnesses/vol1_p124_crop_4_77.png,687637,3C540B448CD8CA07024061DD06211DC46660D5959E57B5653DBD89C0F53118B0,source_check_visual_witness
visual_witnesses/vol1_p124_mid.png,534048,B2CE2CCC4984CFA8ADB64B5737E46B2FDED5A0F2762F2528D0BF422688213A74,source_check_visual_witness
visual_witnesses/vol1_p124_top.png,468976,0D0C1ED890DDC6DF2E469F7570A9FFF767EBC303793DE3E60A50E7C82F630E9A,source_check_visual_witness
visual_witnesses/vol1_p125_bot.png,441834,03753DCB4BFCCA3D1B13C766F0D6700F9C0CBEAA14E99B2E2FDD77E5E33CAD50,source_check_visual_witness
visual_witnesses/vol1_p125_mid.png,630221,B038A8755A90126D6131397C7E9A11A98DAA7DE1349286F4828EFA19455AECD1,source_check_visual_witness
visual_witnesses/vol1_p125_top.png,552260,7DC7D2EED9C681BF7997CA22F8BB770A96342B6E84DB294F8C2C04F6C8482016,source_check_visual_witness
