"current_head","prior_frontier","language_gate","native_source_body_rows","ocr_or_extracted_witness_rows","source_resolved_draft_rows","unresolved_source_context_rows","blocker_rows","eightbe_note","gate_guard","boundary"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","ar","87","29","61","2","6","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","fa_IR","21","6","72","2","0","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","prs_AF","11","3","0","1","1","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","tg_Cyrl_TJ","19","6","0","2","1","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","ur_Arab","0","0","15","0","3","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","ota_Arab","0","0","0","0","3","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","ug_Arab","18","0","0","1","0","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","tr_Latn","4","0","0","0","0","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","Hindustani","0","0","0","0","0","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"8be81510d284b9804706e426a312f1649f39d080","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","Pan-Turkic","0","0","0","0","0","8BE81510 adds R6 recovery/package material; R3 source status is carried forward, not re-certified","Arabic authority rows do not authorize Persian/Farsi, Dari, Tajik, Urdu/Hindustani, Ottoman, or Pan-Turkic rows; each gate remains independent","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
