"delta_id","base_head","current_head","status","path","additions","deletions","category","r3_authority_effect","required_action","boundary","b3_route"
"8BE81510-DELTA-0001","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A1110E_R6_A2C52A42_LIVE_RECOVERY_BATCH_AUDIT_20260706.md","18","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0002","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A1110E_R6_A2C52A42_LIVE_RECOVERY_BATCH_MANIFEST_20260706.csv","18","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0003","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A1110E_R6_A2C52A42_LIVE_RECOVERY_BATCH_SHA256SUMS_20260706.txt","17","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0004","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/MANIFEST.csv","17","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0005","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/R6_AC6F_LIVE_RECOVERY_SCOPE_SUMMARY.csv","4","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0006","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/README.md","16","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0007","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/SHA256SUMS.txt","16","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0008","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/b3/B3_ROUTE.csv","2","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0009","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/blockers/R6_AC6F_LIVE_RECOVERY_BLOCKERS_AND_NEXT_ACTIONS.csv","12","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0010","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/branch-advance/A2C52A42_BRANCH_ADVANCE_COMPARISON_NOTE.csv","2","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0011","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/branch-advance/A2C52A42_COMPARE_FILE_INDEX.csv","112","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0012","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/branch-advance/AD3_OBSERVED_REMOTE_AFTER_A2C52A42_COMPARISON_NOTE.csv","2","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0013","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/branch-advance/AD3_OBSERVED_REMOTE_AFTER_A2C52A42_FILE_INDEX.csv","77","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0014","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/fable/R6_AC6F_LIVE_RECOVERY_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","12","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0015","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/local-references/R6_AC6F_LOCAL_SOURCE_GATED_REFERENCE_CHECK.csv","3","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0016","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/local-references/R6_AC6F_PREVIOUS_SCOPE_BOUNDARY_SUMMARY_CARRY_FORWARD.csv","5","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0017","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/logs/LOGBOOK_EXCERPT_20260706.md","19","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0018","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/probe-results/R6_AC6F_EXTRACTED_ROUTE_LINK_CANDIDATES.csv","0","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0019","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/probe-results/R6_AC6F_LIVE_RECOVERY_HTTP_PROBES.csv","12","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"8BE81510-DELTA-0020","1a1110ebfcbe729d3c0db2a3fe98148e070a5389","8be81510d284b9804706e426a312f1649f39d080","A","uploader-transfer/r6-a2c52a42-branch-advance-live-recovery-probe-cycle-20260706/R6_A2C52A42_BRANCH_ADVANCE_LIVE_RECOVERY_PROBE_CYCLE_20260706/source-use/R6_AC6F_LIVE_RECOVERY_SOURCE_USE_DECISIONS.csv","12","0","R6 adjacent recovery package","none by implication","record as adjacent/B3 context only; keep R3 source-gated rows from prior packet unless an independent R3 source gate changes","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
