"file","bytes","last_write_time_utc","sha256","gate"
"NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","14179","2026-07-05T02:58:43.5348027Z","5426ff6fae3a606aeef8ebbf5c407aa4b42e7d5d975e22a775b55643648c3d5d","support_metadata_only_no_promotion"
"NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","13369","2026-07-05T02:55:39.8235401Z","6a58754cb7cf2487cdb41a6f48b67acd23ce951576b39d3fe46529470379c65d","support_metadata_only_no_promotion"
"NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv","10778","2026-07-05T00:39:21.1028075Z","663e4e25815653ec49c8121b058ef8e111c5eeaf0ae1656679b61c3129f87ef7","support_metadata_only_no_promotion"
"NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md","4051","2026-07-05T00:39:45.0900117Z","93be35dbee4f0be65ecd851e026ab84f17058c3a48ab75d823064a02a30d9dfd","support_metadata_only_no_promotion"
"NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","25610","2026-07-05T02:59:13.7912094Z","770d9d90d40afb0257f5bbad5de5ecba0d32758b147491af5ed641a676cb1a63","support_metadata_only_no_promotion"
"NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","4410","2026-07-05T02:58:07.9937270Z","199f5923d7279e1e2f7137969b1e2245352b099b1887ded84723de38be63d518","support_metadata_only_no_promotion"
"NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","12765","2026-07-04T23:48:43.6485404Z","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","support_metadata_only_no_promotion"
"NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md","4620","2026-07-04T23:49:27.6046655Z","311de2b374151ab3a4f685b7a85b8e5534b8166442cdda2c0d7d4bd6f313ee8c","support_metadata_only_no_promotion"
"NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","10603","2026-07-05T02:58:43.5368122Z","219ec861bad54a55ec9021f397508a08f5cfc7442d4180755b24b83ace79d631","support_metadata_only_no_promotion"
"NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.csv","4303","2026-07-05T02:54:49.6606035Z","2be47bee35dc05dc0a474f29386c5104430c708885759756f98868e716ee212f","support_metadata_only_no_promotion"
"NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.md","2832","2026-07-05T02:54:49.6626092Z","44c9ac340e0198edb052282c04d4769b4e34e4596006bdf0a72db563841b060d","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","9850","2026-07-05T02:58:43.5424714Z","80f992c445e89efa98b99e30ed3bf9763b36d0dcff6dd1fb22f93b79d6fe50a0","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","11083","2026-07-04T16:50:47.7765120Z","440acce83a9457aa2f85579a45f4bfb9536a52c92d33fd5ef5844a62b29e8acb","support_metadata_only_no_promotion"
"NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md","7949","2026-07-04T20:07:34.3073295Z","3b74433f82be2aee9c7a4fad238978d66e5bd45ac5351d8eb86242a4b368b558","support_metadata_only_no_promotion"
"NOETHER_R6_DURABLE_RUN_LOG_20260704.md","41552","2026-07-05T02:58:07.9890797Z","00b6294005d2d1c139fe1c6c243aecba6162d5e1cb1870f965cd760465dbb8d1","support_metadata_only_no_promotion"
"NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.csv","89428","2026-07-05T02:55:39.7108977Z","7e34b134a23a1fdbcb8b04e0a07ef3ac655815dc508c47cf29ad0df4256f8f84","support_metadata_only_no_promotion"
"NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.md","3739","2026-07-05T02:58:07.9810540Z","5a2b6b0901360f2ae978c8f30e5510b65e7d0d9afef18b6c7daed80fdacb45a6","support_metadata_only_no_promotion"
"NOETHER_R6_GATE_STATE_20260704.json","10048","2026-07-05T02:56:08.5180999Z","d705f391dfb039252559569f69fb6c6dda2ce1c1b7ed42bfcab8288d89d8421c","support_metadata_only_no_promotion"
"NOETHER_R6_GUATEMALA_USPANTEKO_DIGEBI_SOURCE_CAPTURE_ADDENDUM_20260705.csv","3980","2026-07-05T01:21:49.4102722Z","fd6e8dbda96052c01d550e9f651b0bf05907753e5a115596d2c514681c93d734","support_metadata_only_no_promotion"
"NOETHER_R6_GUATEMALA_USPANTEKO_DIGEBI_SOURCE_CAPTURE_ADDENDUM_20260705.md","2891","2026-07-05T01:22:11.1278073Z","6f9c01c36671284ef1319caa44c17cfe7662ffab3af866d36dcde823e65ed89f","support_metadata_only_no_promotion"
"NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","8492","2026-07-04T20:26:45.7843541Z","ce33fbdd2115f40d0d31576bb0cd7c4738d62f6e7901ff86d0ce4ad61664af5d","support_metadata_only_no_promotion"
"NOETHER_R6_NON_STRICT_ROUTE_METADATA_ROWS_20260704.csv","1443","2026-07-04T20:26:45.7803235Z","f515dd62afa7e5f87ab0a63a5927ad75cc90ce29963fb9411d4534f96bde6d75","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_20260704.md","11507","2026-07-04T06:25:33.9463546Z","454be3c3e0fd1ba016bac792023a8c6cca6adfc236721392906f2e2fb56fafa7","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_MATRIX_20260704.csv","3320","2026-07-04T06:25:33.9473550Z","70e980571778c4496022e3adb130019d6f6dfe78f530b6401e511eaf7c776f6c","support_metadata_only_no_promotion"
"NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","5320","2026-07-05T02:18:50.2365247Z","592dfe47f58a0525b348ff231991602d6dd69cca257ec97c62c805236fcb5197","support_metadata_only_no_promotion"
"NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","3306","2026-07-05T02:18:50.2385367Z","e038adece64fcaff6dc14839a52f8529ba7484a70021dfb6a655c4906606b9d8","support_metadata_only_no_promotion"
"NOETHER_R6_PUBLIC_SOURCE_ARCHIVE_DISCOVERY_AUDIT_20260704.csv","18206","2026-07-04T20:49:54.6129419Z","71328b9c5b0436e4623f443250853fb373e240ea77d8d6d92b9ca53fa90e0717","support_metadata_only_no_promotion"
"NOETHER_R6_PUBLIC_SOURCE_ARCHIVE_DISCOVERY_AUDIT_20260704.md","4076","2026-07-04T20:50:30.5093623Z","2bd1e141e6a7919b189d24d3ddb5b8762b8cc02d106dcb1ed0e5e0d954192a60","support_metadata_only_no_promotion"
"NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","5388","2026-07-04T04:14:36.2545283Z","92dacfa675e4517d4003e1c702b10a69cb7e40883608bd819b74688b24c5adde","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_ARCHIVE_CANDIDATE_GITHUB_METADATA_CAPTURE_20260704.json","9535","2026-07-04T20:54:33.7057914Z","caacf7be18d1bdc0341b5d43398ad4ffc4ae661bac005864cc131a210c1a581a","support_metadata_only_no_promotion"
