manifest_id,relative_path,bytes,sha256,role,status
sga1.payload.sha256.ba9e73f028d502b7cced7f623b8d0aaeedae880cde07c8b2b5ace6926f57677e,build_evidence/BUILD_RESULT_A.json,631,C50F01D50B1D247B6B212AFECE91EACF0327497F77D03165EE834F31E3D704C5,build_and_reproducibility_evidence,included
sga1.payload.sha256.697378721e561f7f15223a94bd73089363a104983cca7884ae869d39e0a26ca3,build_evidence/BUILD_RESULT_B.json,631,BA458C80DAD931B5C63F407D5FE2DBCA8A51905D63D7644B9F328A63068B3E25,build_and_reproducibility_evidence,included
sga1.payload.sha256.574e3079b04efedeec2386ae03054ff4355ebe1f9a1541f74271ea95b380dfb8,build_evidence/final_tex_log_sanitized.txt,51851,CB743EF182A8D38C81D17378269D38A6ABA18B42ED020B31EFC381E10FF59EB1,build_and_reproducibility_evidence,included
sga1.payload.sha256.e7a22e832e0cd23e501897a378f8d59c35e8e6391c35ab2c2348cdef12559783,build_evidence/pass3_console_sanitized.txt,31207,F26A28170F68781177B6CCF7FD7B32E357CFF0815D1CEE856F5A5CC618B02374,build_and_reproducibility_evidence,included
sga1.payload.sha256.fe626d5f7c940681b65954b188e493677a3d5d407690b4d38de282f3146cc8af,build_evidence/pass4_console_sanitized.txt,31207,F26A28170F68781177B6CCF7FD7B32E357CFF0815D1CEE856F5A5CC618B02374,build_and_reproducibility_evidence,included
sga1.payload.sha256.ac2b5f6bc10075489d784620c587c0fd461cb877881b965bb60d1ab91e41dbfd,build_evidence/REPRODUCIBILITY_BUILD_A_VS_BUILD_B.json,1588,3F6D2F91EB6A280330FED74F21457B32A0B9914CF821C9A6AD5AB6BDD30FF74F,build_and_reproducibility_evidence,included
sga1.payload.sha256.32d304e884fe942315296c780eb02777c3081e557b6fb222f6d321d9af593cb8,build_evidence/REPRODUCIBILITY_FINAL_VS_BUILD_A.json,1610,353DD8C4B245B4C0766760A5FD7F0F7D0B52A65FED45C5417F215942F8426EFE,build_and_reproducibility_evidence,included
sga1.payload.sha256.6d4480267a9c513586fb00791cab1ad3faa14ae23a696d88da867faeb9abc9ff,controls/apply_stable_target_aliases.py,11095,EC8C5DF8B6ED299C8C38D4F2A7B5355710E43168F4F73D8218CC7B9049C522D0,reproducibility_or_review_control,included
sga1.payload.sha256.0ea195f89bbd48b6d738104b945a6f097a16bd680906e8fbeed4ea3d9a745dc0,controls/build_complete_reference_reader.ps1,3870,012CE52565FBCE94A3F2C605C779429CAFAA07A7409D7A062207D36EAC28EBA5,reproducibility_or_review_control,included
sga1.payload.sha256.b71d33dec786e0da8172167f60f14da96564c3dd78bd4dd7da8643bcd237d342,controls/build_reference_registry.py,20635,9C8DCBD7738C0624B2C0E4C32FD64D3F6A9818816B53F82D3E08F826BD86266B,reproducibility_or_review_control,included
sga1.payload.sha256.2ae1aab030f205d5809a18fa4c5bcac16c78dce68ec9477c97fcc11a6fc3b293,controls/discover_raw_reference_candidates.py,18295,7DA1B8D3927B6005B0BB1F88ECF1166EF06EA7317177A52B2B0BE3CC8D06F9A5,reproducibility_or_review_control,included
sga1.payload.sha256.46c739f129e36ef4d9b6c647f57843310918e782596446b97015d8000c6f66f9,controls/FINAL_PDF_QA_VALIDATION.json,2884,F610FE4758DA29FA59BF41A92A32C4220C03D82AE68081E0799ABB7776DBE770,machine_validation_evidence,included
sga1.payload.sha256.d3c048d6f1b45d1ce4cb5fcc3a5aed2275e727bd32d5b2c262ac9ff97f36c0fb,controls/generate_reference_delivery_ledgers.py,27539,834A202004210CB80897574F9050A3325D15F2B20D92732068A3E970370175ED,reproducibility_or_review_control,included
sga1.payload.sha256.976173d1a5931b5333758ff027ce9639e2c576de91f144cd6a14722d2eeea6f7,controls/MANUAL_VISUAL_QA_PASS.md,1896,4DA98993B2801A00AD9763CFF0D9100361FF28D53EA61DF15CAF07584C7965BD,reproducibility_or_review_control,included
sga1.payload.sha256.1b3cb4b262cc3b9ad3151c6f032c1401a297abb1cf6a88964b940365bf7d2346,controls/REFERENCE_ACTION_OVERRIDES.csv,1010,608B661799AD4E978B8E01A46C6F847130DA0EF21A263286AC9694F649F4AE0E,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.601515b9c2a5fe419355b3480565bc99220bb845e2b4d1c7601fed0bfdd82989,controls/REFERENCE_APPLICATIONS.csv,14044,9F1324DDE8BF0E1A83A403B1557384E30D2A31D9A258FD34A66F3BA217F86E58,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.1f4f37327e4216697854b70a0c014b56bd0179752bed65dff881e46c29088d61,controls/REFERENCE_CANDIDATE_HISTORY_PREAPPLICATION.csv,102716,36FEFA01A041D89F6F00158122C51C3BE3FC68A421D017D03B9C056DB553E66D,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.cb510c2f3770a72db4ec09c639335e0aec972a112f35dbef5cbd5c4b28e30fcd,controls/REFERENCE_CANDIDATES.csv,102716,36FEFA01A041D89F6F00158122C51C3BE3FC68A421D017D03B9C056DB553E66D,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.9ce48c84ea6788825a6017209c7948f43dffae1123599c19764707e19008d313,controls/REFERENCE_EDGES.csv,407773,F98FF66DEE201C772A91B30E34AF36DF8B54CB113D3B6DFA01577EF6C6EA6604,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.4bc7d5c02557c9c93a708870362e7358662722746bdc319a1f615240fd1fef49,controls/REFERENCE_GRAPH_VALIDATION.json,2562,6344A19BDF2A100703901FDBE7731FB158C0EA330D745BFBF7B92B9777EBC714,machine_validation_evidence,included
sga1.payload.sha256.3f7b87547064c97d7515dbda90fd30887ea50d1c498be755a0f5853b62201e69,controls/REFERENCE_RESIDUALS.csv,101032,06BD43EE44A6353E781DAC296CC80DCD4B0B7BC611C704E8C57E571752F13093,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.d9417a0c31d60ced2711c38b9ade01d64ec8015b01bc2d22a9fa8da87001a0fa,controls/REFERENCE_TARGETS.csv,128686,784BF029AA4BE824839FD89AC7B8A2381DE98AB79D3268150A10F7531A12A20F,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.18db8c0e16b7bfd5e3941e8fa84a48c681effec32693b5e76cb95e6148bceea5,controls/RENDER_QA_180DPI.csv,49586,B9008E79CCDB653E3058E3EF4370A15AA0BDDF0AE988C5DDDD24AC38A44EA272,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.aa937980ee5bd2f0e6c0c0604894c709e10525682f9653626535d69baefd40f6,controls/SOURCE_CLOSURE.csv,16362,B3B9F38A0C3386C50BE14EBAA0B20DD16DBB0566DFD02F34683C7D6ED34456F8,machine_readable_reference_or_qa_ledger,included
sga1.payload.sha256.1934ff237938a9a08be4b91dae0de1df55b3ecbc91a87ff92c48817135c96098,controls/validate_complete_reference_reader.py,16333,9125A9669F62A9D540D8036FE7B9C92402B76571A24E38CBEEB040C727DCCB55,reproducibility_or_review_control,included
sga1.payload.sha256.32af86e3a036639ed23187eecedf7f1d7cf215d788f14054ef5bf5a25e23dd98,controls/validate_rebuilt_reader.py,5877,5AAABDFF03DEBC7761FACBC0171309911EB82D7AC3C2D57F80EEDA8FF2FCBE16,reproducibility_or_review_control,included
sga1.payload.sha256.223cd1dd7532a1e2b3554ecfdc9d9d111c1fd3f879f4e1c643fd163922119cc8,drafts/SGA1_I_10_1_English_source_draft.texfrag,935,89F1AA91A2C095FF10C5C7871F626DF15187CFF55E4E24278F70C91414C39CF7,editable_english_source,included
sga1.payload.sha256.e15a05184342a9d3e1905ed234cc3b12b9ead5beae013ff9a2ab3718a6915f26,drafts/SGA1_I_10_1_PROOF_English_source_draft.texfrag,1342,5F405140EEB54519C9A2A9B3D34E03298AD07248F7D4FBA33C12BAFF7BACC441,editable_english_source,included
sga1.payload.sha256.2d30665a0429d623724899bcf735454935fb6c9ccc6ca9535176230cb3e3da8e,drafts/SGA1_I_10_2_English_source_draft.texfrag,624,2BA08CDF247E34C186761C830BEB3F0BB320A30AC66B7BEDF933C31AA8FCD7FE,editable_english_source,included
sga1.payload.sha256.0fe97adf4c4d3c345cc1c82aba5b7cca5202658be7ab8ec225a74b6d99ac025d,drafts/SGA1_I_10_2_PROOF_English_source_draft.texfrag,1129,E6F4A1B60EA1EF0A69567255AD54222200CEB8C71B8CEAAB20717B95FB89AA1E,editable_english_source,included
sga1.payload.sha256.7d91439a0ae957f7943737614d3ace85ce5ceeb553862599856e828e56be0fec,drafts/SGA1_I_10_3_DEFINITION_English_source_draft.texfrag,1366,AAB62FD44869EA93B546E7E4A912FE25A86F96B75E4B595CD6ACA09D9EB5D10E,editable_english_source,included
sga1.payload.sha256.f6c95904780b3cc875d2f3f68121552886bc8940e9dabfc41d590449cbf94bc0,drafts/SGA1_I_10_3_English_source_draft.texfrag,964,F34E98B736015AFA10276C1A3FEB314C4097CDF3A3037CADEB5EDB12A8EE5AB4,editable_english_source,included
sga1.payload.sha256.9f4331294def6d76e9e206bbfaf327564a22865e0ec13a4a8d9e5a8ef5c93a51,drafts/SGA1_I_10_3_PROOF_AFFINE_REDUCTION_English_source_draft.texfrag,2458,8797C8DA5B717F895DD0628E471DBE0F89794DEA7FDE8695E9993601E35A56B6,editable_english_source,included
sga1.payload.sha256.90ba01f57853dee9538c08075d535ef3c2ac11b9e1f410e664aac75a2de1d73d,drafts/SGA1_I_10_3_PROOF_OPENING_English_source_draft.texfrag,381,0EEDA2DB3C4D153737EA6E064E0A82BF5CEDB3C1470223F940153D931B922FC1,editable_english_source,included
sga1.payload.sha256.5b7a60a65d7968a2bfb1206fb005c5693814333262df6a601f49decd93db5bac,drafts/SGA1_I_10_3_SORITES_BRIDGE_English_source_draft.texfrag,533,AD884E6BBB5014EA8CD28484132492017516492537D5F989BF9A3445B9C44DCA,editable_english_source,included
sga1.payload.sha256.c32a9bc8772671e07ff623b368470b5c186ae6e20ecf3d5da3b266a02d1653df,drafts/SGA1_I_10_4_English_source_draft.texfrag,1901,BF765F210489BED457ED393A32C3009BC0AE34527A21A409E65CB08C7D1B51AE,editable_english_source,included
sga1.payload.sha256.08c45e0a711d5c8bb5b5406e10801436c0353c7341ce03290dd2ac07f954d387,drafts/SGA1_I_10_5_English_source_draft.texfrag,1073,8810F1FB0E30BA0F658C0A6CEDC30203498979B56A5F688494AC57B2B12C776D,editable_english_source,included
sga1.payload.sha256.16ee3698f55207cb3cde46e74b2ea4f4d4a8ce447867e0c2b6b4cd0d7f314514,drafts/SGA1_I_10_6_THROUGH_I_10_12_English.texfrag,8960,6B809571314941399BFF5EBF0F054E8BDB58D6FF106E08D7E97BF4463980A7EB,editable_english_source,included
sga1.payload.sha256.e31193fa3427be47f0c18ae1dd266879debf0c2f3ff3b30e4c2d882eb91799f6,drafts/SGA1_I_11_English.texfrag,6571,74F976BB3B8D7E93E546BE1CC199F16A943B5656DF13FC23BC6381B32CAD3FA3,editable_english_source,included
sga1.payload.sha256.ef87c4faa4362816d1a6d2fe209e6c6ab6fdfaea12dbcf56e7edbca347931eac,drafts/SGA1_I_5_English_source_draft.texfrag,8835,2999A36E1BD33F67110CEB76531EC49211C4838753D13C0504DBFB3038A76B6E,editable_english_source,included
sga1.payload.sha256.251152fff111c98e3d6b15990ac4cde79b6bc4a6b0dfec2f3380819ad7c5c478,drafts/SGA1_I_6_English_source_draft.texfrag,2184,1B8CFB65C7D34964F929A3EE360D92615C7F34A7FE184F581C2A0DAA488B30BC,editable_english_source,included
sga1.payload.sha256.54097dc6cf0812b97ce52f5368b0347acbc4a6a392ec596362aa8943d7e93cd2,drafts/SGA1_I_7_English_source_draft.texfrag,13003,9158A7291A27FD6346D2678A91B359C92A4BDA71CD93D2C24BCBD16856E78F01,editable_english_source,included
sga1.payload.sha256.5e17f83e96732b8abbed7614a6730b1ec27edfabaeb5f073beacf9f98af3a434,drafts/SGA1_I_8_English_source_draft.texfrag,7567,4C25DB6731B4AC26CBDB65E8F5EA2B289A95CA7ADACAC7DD0464451B81F5BCA8,editable_english_source,included
sga1.payload.sha256.f3d16750279b52109738385b9449fba764cbae60f7fe407fb56d70a84416e451,drafts/SGA1_I_9_10_English_source_draft.texfrag,181,392E36F9D80EFFF18B51BBEC39412AF281519463F6A5F0EF1867E87D2825B15C,editable_english_source,included
sga1.payload.sha256.e67c66aa43bf6af0676462ac55d050c97314d6c77dacf94fa95d1df9590bceaf,drafts/SGA1_I_9_11_English_source_draft.texfrag,249,04CC345C27B8AA00E750157FE6BF77009F54F73B8BEC51FC77C61E79F4B4617B,editable_english_source,included
