"root_id","lane","local_path","relative_path","dest_path","bytes","sha256"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\B3_UPLOADER_READY_SUMMARY.csv","B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/B3_UPLOADER_READY_SUMMARY.csv","1252","c2f207c01c513888e82a17344dbaddde5b0e36cc4b03d73c977e7ab37edf6f72"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\MANIFEST.csv","MANIFEST.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/MANIFEST.csv","1249","7d7c990bbce12aab39cc50c6ba3bc8d5783b2069e1e3e801596b969d2d07abc5"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\PACKAGE_VALIDATION.json","PACKAGE_VALIDATION.json","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/PACKAGE_VALIDATION.json","1359","b92a8df5cadeff2f9059f83ebe4d65d09fe4f2132acdebde03e29d6c96fa376e"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_BASELINE_SOURCE_USE_GAP_STATE.csv","R3_1A823D4A_BASELINE_SOURCE_USE_GAP_STATE.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_BASELINE_SOURCE_USE_GAP_STATE.csv","828","bd345354872fa40aabaf8e400bc2a17a8b73ccb26fc4ae3569d3bc32fcab1329"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_FABLE_ADVERSE_LEDGER.csv","R3_1A823D4A_FABLE_ADVERSE_LEDGER.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_FABLE_ADVERSE_LEDGER.csv","891","c0d2bb40258916c647388fd35cb6a63f8de498b61167a6a6e88864eb8b6e816b"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_FIVE_HOUR_RESET_RULES.csv","R3_1A823D4A_FIVE_HOUR_RESET_RULES.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_FIVE_HOUR_RESET_RULES.csv","713","18097b973c69ed8dac32a339be3eef2324aa677f46ef051b80e27e4df4445cd9"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_LANGUAGE_BOUNDARY_ROWS.csv","R3_1A823D4A_LANGUAGE_BOUNDARY_ROWS.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_LANGUAGE_BOUNDARY_ROWS.csv","1213","7169485f6d7e56e3a39ccbf916eb48a02deadb7ef23f28bafc21badefa03f003"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_SAME_FRONTIER_BLOCKER_RECOVERY_ROWS.csv","R3_1A823D4A_SAME_FRONTIER_BLOCKER_RECOVERY_ROWS.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_SAME_FRONTIER_BLOCKER_RECOVERY_ROWS.csv","1317","74c9c7ca65a42c550ff37dafa1ea0616bf88015f80c8bbe3d4849444427acb43"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv","R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv","2101","f3598ec070d3d92bfd3cbf6ac418d5ef74a1d9bd4f159786cd10e616b7a960ac"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\README.md","README.md","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/README.md","1169","83bc0eff69f98705b1717abf84b3782b9fdbac1dc12c52872ea16f6968bfd1f5"
"r3_1a_same_frontier_idle_recovery","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z\SHA256SUMS.txt","SHA256SUMS.txt","interlanguage-sidecar/r3-1a823d4a-same-frontier-idle-recovery-source-use-gap-20260707/R3_1A823D4A_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T034031Z/SHA256SUMS.txt","997","166832ae69ee328426d5ca0c7c27f8cb43cb0a92179bcc64521b6a7ae935a8ca"
