"durable_run_log_id","micro_evidence_id","source_row_id","row_group","concept_id","english","route_bucket","primary_route_bucket","downstream_consumer_lane","source_artifact","source_path_or_url","source_basis","evidence_status","motivation","support_choice","draft_support_choice","noncanonical_micro_translation_support","blocker_status","blocker_reason","exact_blocker_proof","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_candidate_nonpromoted","allowed_use","term_promotion_allowed","bridge_promotion_allowed","native_review_claim","git_push","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","gate_notes","archive_sidecar_decision","source_micro_evidence_artifact","durable_log_created_utc"
"r3run:0004","r3micro:paper01_60term:lemma","paper01_60term:lemma","paper01_60_term_route_ledger","lemma","lemma","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=proof_grammar","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: لم","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","لمّة","لم","","","","لم/نتیجهٔ کمکی","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=source_backed_seed | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | likely weak in both lanes","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0023","r3micro:paper01_60term:ideal","paper01_60term:ideal","paper01_60_term_route_ledger","ideal","ideal","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: ایده‌آل","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","مثالي","ایده‌آل","","","","ایده‌آل","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | ring theory","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0025","r3micro:paper01_60term:submodule","paper01_60term:submodule","paper01_60_term_route_ledger","submodule","submodule","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: زیرمدول","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","مقاس جزئي","زیرمدول","","","","زیرمدول","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | module theory","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0035","r3micro:paper01_60term:polynomial","paper01_60term:polynomial","paper01_60_term_route_ledger","polynomial","polynomial","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: چندجمله‌ای","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","كثير حدود","چندجمله‌ای","","","","چندجمله‌ای","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=source_backed_seed | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | algebra general","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0055","r3micro:paper01_60term:factor","paper01_60term:factor","paper01_60_term_route_ledger","factor","factor","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: عامل","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","عامل","عامل","","","","عامل","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | factor/decomposition","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0056","r3micro:paper01_60term:decomposition","paper01_60term:decomposition","paper01_60_term_route_ledger","decomposition","decomposition","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: تجزیه","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","تحليل/تفكيك","تجزیه","","","","تجزیه","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | factor/decomposition","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0057","r3micro:paper01_60term:reducible","paper01_60term:reducible","paper01_60_term_route_ledger","reducible","reducible","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: فروکاستنی/تحویل‌پذیر","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","قابل للاختزال","فروکاستنی/تحویل‌پذیر","","","","فروکاستنی","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | reduction terminology open","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0058","r3micro:paper01_60term:reduction","paper01_60term:reduction","paper01_60_term_route_ledger","reduction","reduction","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: فروکاست/کاهش","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","ردّ/اختزال","فروکاست/کاهش","","","","فروکاست","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | reduction terminology open","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0060","r3micro:paper01_60term:finite","paper01_60term:finite","paper01_60_term_route_ledger","finite","finite","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: متناهی","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","","متناهی","","","","متناهی","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | general math","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0061","r3micro:paper01_60term:coefficient","paper01_60term:coefficient","paper01_60_term_route_ledger","coefficient","coefficient","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","source-gated R3 row from R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status mixed_source_and_review_seed_from_recovered_ledger; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: ضریب","draft_support_available_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","","ضریب","","","","ضریب","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | polynomial/form terminology","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=paper01_60_term_route_ledger; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
