previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,context_id,lane_route,zip_entry,entry_sha256,crc32,line_no,concept,bounded_context,formula_neighboring_note,source_use_label,claim_boundary,carryforward_decision
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00001,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.tex,767055002025D14085CFCAD693FDF9DFE59F2D7A6222162C1270E9E7B58031B6,5806EA31,34,field,The aim of this work is to weaken the conditions of monogenity for functions that take values in an arbitrary n-dimensional commutative algebra over the field of complex numbers. T,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00002,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.tex,767055002025D14085CFCAD693FDF9DFE59F2D7A6222162C1270E9E7B58031B6,5806EA31,787,algebra,finite-dimensional semi-simple commutative algebra~// An. St.,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00003,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.tex,767055002025D14085CFCAD693FDF9DFE59F2D7A6222162C1270E9E7B58031B6,5806EA31,792,algebra,a finite-dimensional commutative associative algebra~// Adv. Pure,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00004,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.tex,767055002025D14085CFCAD693FDF9DFE59F2D7A6222162C1270E9E7B58031B6,5806EA31,804,algebra,monogenic functions in a harmonic algebra of the third rank //,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00005,Arabic RTL,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/arabic/islamic/omar-khayyam-sinaat-al-jabr_arabic.tex,2DEABAA31790F0B2FF86FF6B72CC1B8BAEF4699981074669A5322C5552529BF1,88A13C80,3,algebra,% Arabic Translation of the Treatise on Algebra,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00006,Arabic RTL,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/arabic/islamic/omar-khayyam-sinaat-al-jabr_arabic.tex,2DEABAA31790F0B2FF86FF6B72CC1B8BAEF4699981074669A5322C5552529BF1,88A13C80,723,algebra,"\item Kasir, D. S. \textit{The Algebra of Omar Khayyam}. New York: Teachers College Press, 1931.",no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00007,Arabic RTL,modern-latex-manuscripts-20260609-174659/sources/non-european/repairs/arabic/font-repair-batch/omar-khayyam-sinaat-al-jabr/omar-khayyam-sinaat-al-jabr_arabic.tex,96A417FED69B49FFA8805C9DA381BFFFD46254582AF968951A6119C3FFE92505,2AC4849C,3,algebra,% Arabic Translation of the Treatise on Algebra,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00008,Arabic RTL,modern-latex-manuscripts-20260609-174659/sources/non-european/repairs/arabic/font-repair-batch/omar-khayyam-sinaat-al-jabr/omar-khayyam-sinaat-al-jabr_arabic.tex,96A417FED69B49FFA8805C9DA381BFFFD46254582AF968951A6119C3FFE92505,2AC4849C,718,algebra,"\item Kasir, D. S. \textit{The Algebra of Omar Khayyam}. New York: Teachers College Press, 1931.",no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00009,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.decoded-utf8.tex,5DA95805038EB40E5A6A5CB9BE297A3B3CE2ECF647BEA52856AC3DF83E156762,94386F3E,34,field,The aim of this work is to weaken the conditions of monogenity for functions that take values in an arbitrary n-dimensional commutative algebra over the field of complex numbers. T,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_CONTEXT_NOTES_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_CONTEXT_NOTES_9BBCB11B.csv,CTX-00010,Arabic RTL,slavic-reference-lanes/arxiv-linguistic-samples/ukrainian/2412.01870_biharmonic_commutative_algebra_uk/source/Menchov_therem_in_arbitrary_algebra_2.decoded-utf8.tex,5DA95805038EB40E5A6A5CB9BE297A3B3CE2ECF647BEA52856AC3DF83E156762,94386F3E,787,algebra,finite-dimensional semi-simple commutative algebra~// An. St.,no-immediate-formula-marker,source-context-extracted-from-local-zip-entry,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
