"durable_run_log_id","micro_evidence_id","source_row_id","row_group","concept_id","english","route_bucket","primary_route_bucket","downstream_consumer_lane","source_artifact","source_path_or_url","source_basis","evidence_status","motivation","support_choice","draft_support_choice","noncanonical_micro_translation_support","blocker_status","blocker_reason","exact_blocker_proof","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_candidate_nonpromoted","allowed_use","term_promotion_allowed","bridge_promotion_allowed","native_review_claim","git_push","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","gate_notes","archive_sidecar_decision","source_micro_evidence_artifact","durable_log_created_utc"
"r3run:0193","r3micro:eigen:ar:eigenvalue_eigenvector_future_slice","eigen:ar:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Arabic","arabic; persianate_tajik; novel_blocked","arabic","arabic_rtl_lane; adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","https://ar.wikipedia.org/wiki/%D9%82%D9%8A%D9%85_%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9_%D9%88%D9%85%D8%AA%D8%AC%D9%87%D8%A7%D8%AA_%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9","sources/non_slavic_reference_corpus/20260630t065535z_r3_eigenvalue_regional_evidence_capture/wikitext/ar/eigenvalues_and_eigenvectors__قيم_ذاتية_ومتجهات_ذاتية.wiki.txt","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner arabic; downstream lane(s) arabic_rtl_lane; adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Arabic RTL draft support: قيمة ذاتية | متجه ذاتي","draft_support_available_review_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","","قيمة ذاتية | متجه ذاتي","","","","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","consume_future_eigen_source_evidence_review_only","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","Raw wikitext captured for future eigenvalue/eigenvector slice. Review before drafting or term promotion.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=arabic; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0194","r3micro:eigen:fa:eigenvalue_eigenvector_future_slice","eigen:fa:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Persian/Farsi","arabic; persianate_tajik; novel_blocked","persianate_tajik","persianate_farsi_lane; adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","https://fa.wikipedia.org/wiki/%D9%85%D9%82%D8%AF%D8%A7%D8%B1%D9%88%DB%8C%DA%98%D9%87_%D9%88_%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%D9%88%DB%8C%DA%98%D9%87","sources/non_slavic_reference_corpus/20260630t065535z_r3_eigenvalue_regional_evidence_capture/wikitext/fa/eigenvalues_and_eigenvectors__مقدارویژه_و_بردارویژه.wiki.txt","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner persianate_tajik; downstream lane(s) persianate_farsi_lane; adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Persian/Farsi draft support: مقدار ویژه | بردار ویژه | مقادیر ویژه","draft_support_available_review_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","","","مقدار ویژه | بردار ویژه | مقادیر ویژه","","","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","consume_future_eigen_source_evidence_review_only","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","Raw wikitext captured for future eigenvalue/eigenvector slice. Review before drafting or term promotion.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0195","r3micro:eigen:ps:eigenvalue_eigenvector_future_slice","eigen:ps:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Pashto","arabic; persianate_tajik; novel_blocked","novel_blocked","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner novel_blocked; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=novel_blocked; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0196","r3micro:eigen:sd:eigenvalue_eigenvector_future_slice","eigen:sd:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Sindhi","arabic; persianate_tajik; novel_blocked","novel_blocked","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner novel_blocked; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=novel_blocked; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0197","r3micro:eigen:ug:eigenvalue_eigenvector_future_slice","eigen:ug:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Uyghur","arabic; persianate_tajik; pan_turkic; novel_blocked","pan_turkic","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner pan_turkic; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_open_source_gate_or_witness_no_pan_turkic_merge","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=pan_turkic; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0198","r3micro:eigen:tg:eigenvalue_eigenvector_future_slice","eigen:tg:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Tajik","arabic; persianate_tajik; novel_blocked","novel_blocked","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner novel_blocked; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","open_source_gate_do_not_consume","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=novel_blocked; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0199","r3micro:eigen:ky:eigenvalue_eigenvector_future_slice","eigen:ky:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Kyrgyz","arabic; persianate_tajik; pan_turkic; novel_blocked","pan_turkic","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner pan_turkic; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_open_source_gate_or_witness_no_pan_turkic_merge","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=pan_turkic; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0200","r3micro:eigen:uz:eigenvalue_eigenvector_future_slice","eigen:uz:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Uzbek","arabic; persianate_tajik; pan_turkic; novel_blocked","pan_turkic","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner pan_turkic; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_open_source_gate_or_witness_no_pan_turkic_merge","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=pan_turkic; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0201","r3micro:eigen:ur:eigenvalue_eigenvector_future_slice","eigen:ur:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Urdu","arabic; persianate_tajik; novel_blocked","novel_blocked","urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%98%DB%81_%D9%82%D8%AF%D8%B1","sources/non_slavic_reference_corpus/20260630t065535z_r3_eigenvalue_regional_evidence_capture/wikitext/ur/eigenvalues_and_eigenvectors__ویژہ_قدر.wiki.txt","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner novel_blocked; downstream lane(s) urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_source_witness_review_only","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","Raw wikitext captured for future eigenvalue/eigenvector slice. Review before drafting or term promotion.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=novel_blocked; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0202","r3micro:eigen:ku:eigenvalue_eigenvector_future_slice","eigen:ku:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Kurmanji Kurdish","arabic; persianate_tajik; novel_blocked","novel_blocked","adjacent_linear_algebra_source_lane","r3_eigenvalue_regional_evidence_ledger.csv","","","no_term_promotion_no_bridge_promotion_no_pilot","source-gated R3 row from r3_eigenvalue_regional_evidence_ledger.csv; primary owner novel_blocked; downstream lane(s) adjacent_linear_algebra_source_lane; evidence status no_term_promotion_no_bridge_promotion_no_pilot; no draft support emitted; row remains blocker/source question","exact_blocker_or_source_question","do_not_emit_surface","","blocked_or_source_question_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","","","blocker_record_or_source_question_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_future_eigen_source_evidence_review_only","No langlink from English eigenvalue/eigenvector page in this bounded pass.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=novel_blocked; copy_to_row_group_sidecar=eigenvalue_regional_future_slice; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
