"durable_run_log_id","micro_evidence_id","source_row_id","row_group","concept_id","english","route_bucket","primary_route_bucket","downstream_consumer_lane","source_artifact","source_path_or_url","source_basis","evidence_status","motivation","support_choice","draft_support_choice","noncanonical_micro_translation_support","blocker_status","blocker_reason","exact_blocker_proof","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_candidate_nonpromoted","allowed_use","term_promotion_allowed","bridge_promotion_allowed","native_review_claim","git_push","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","gate_notes","archive_sidecar_decision","source_micro_evidence_artifact","durable_log_created_utc"
"r3run:0133","r3micro:tajik_cyrillic_vector_space_microdraft:vector_space","tajik_cyrillic_vector_space_microdraft:vector_space","tajik_cyrillic_vector_space_microdraft","vector_space","vector space","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; microdraft_use=фазои векторӣ","source_backed_native_tajik_html_review_ready","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_native_tajik_html_review_ready; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: фазои векторӣ","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","фазои векторӣ","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Used for Hefferon vector space; KHKT also has фазои хаттӣ/фазоҳои хаттӣ as a related linear-space lane requiring review.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0134","r3micro:tajik_cyrillic_vector_space_microdraft:vector","tajik_cyrillic_vector_space_microdraft:vector","tajik_cyrillic_vector_space_microdraft","vector","vector","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; hgu_open_algebra_class; microdraft_use=вектор","source_backed_native_tajik_html_review_ready","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_native_tajik_html_review_ready; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: вектор","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","вектор","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Do not substitute Persian бурдор unless a Tajik Cyrillic source or reviewer specifically asks for it.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0135","r3micro:tajik_cyrillic_vector_space_microdraft:linear_algebra","tajik_cyrillic_vector_space_microdraft:linear_algebra","tajik_cyrillic_vector_space_microdraft","linear_algebra","linear algebra","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; microdraft_use=source note only","source_backed_native_and_catalog_review_ready","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_native_and_catalog_review_ready; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: алгебраи хаттӣ","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","алгебраи хаттӣ","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Core lane label.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0136","r3micro:tajik_cyrillic_vector_space_microdraft:linear_dependence","tajik_cyrillic_vector_space_microdraft:linear_dependence","tajik_cyrillic_vector_space_microdraft","linear_dependence","linear dependence","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_dependence; microdraft_use=review note only","source_backed_native_tajik_html_review_ready","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_native_tajik_html_review_ready; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: вобастагии хаттӣ","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","вобастагии хаттӣ","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Useful for later axiom/independence slices.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0137","r3micro:tajik_cyrillic_vector_space_microdraft:linear_combination","tajik_cyrillic_vector_space_microdraft:linear_combination","tajik_cyrillic_vector_space_microdraft","linear_combination","linear combination","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_dependence; microdraft_use=review note only","source_backed_native_tajik_html_review_ready","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_native_tajik_html_review_ready; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: комбинатсияи хаттӣ","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","комбинатсияи хаттӣ","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Useful for later span/linear dependence slices.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0138","r3micro:tajik_cyrillic_vector_space_microdraft:matrix","tajik_cyrillic_vector_space_microdraft:matrix","tajik_cyrillic_vector_space_microdraft","matrix","matrix","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; microdraft_use=not central in this slice","source_backed_variation_needs_review","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status source_backed_variation_needs_review; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: матритса / матриса","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","матритса / матриса","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Existing packet observed матритсаҳо and матрисаҳо variation; keep both until reviewer resolves.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0139","r3micro:tajik_cyrillic_vector_space_microdraft:scalar","tajik_cyrillic_vector_space_microdraft:scalar","tajik_cyrillic_vector_space_microdraft","scalar","scalar","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_speed_scalar_vector; microdraft_use=скаляр","native_lexical_support_not_linear_algebra_definition","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status native_lexical_support_not_linear_algebra_definition; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: скаляр","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","скаляр","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Use is review-only in this vector-space definition; stronger algebra-specific source still desirable.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0140","r3micro:tajik_cyrillic_vector_space_microdraft:scalar_multiplication","tajik_cyrillic_vector_space_microdraft:scalar_multiplication","tajik_cyrillic_vector_space_microdraft","scalar_multiplication","scalar multiplication","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; khkt has зарби скалярии for scalar product and must not be conflated; microdraft_use=зарб ба скаляр","draft_paraphrase_needs_native_math_review","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status draft_paraphrase_needs_native_math_review; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: зарб ба скаляр","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","зарб ба скаляр","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Avoid promoting зарби скалярӣ for scalar multiplication because KHKT uses it for scalar product.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0141","r3micro:tajik_cyrillic_vector_space_microdraft:closed_under_operation","tajik_cyrillic_vector_space_microdraft:closed_under_operation","tajik_cyrillic_vector_space_microdraft","closed_under_operation","closed under operation","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; microdraft_use=зери ҷамъ / зери зарб ба скаляр баста аст","draft_paraphrase_needs_native_math_review","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status draft_paraphrase_needs_native_math_review; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: зери амал баста аст","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","зери амал баста аст","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Closure wording requires Tajik math review.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
"r3run:0142","r3micro:tajik_cyrillic_vector_space_microdraft:zero_vector","tajik_cyrillic_vector_space_microdraft:zero_vector","tajik_cyrillic_vector_space_microdraft","zero_vector","zero vector","arabic; persianate_tajik; novel_blocked","persianate_tajik","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; microdraft_use=вектори сифрӣ","draft_paraphrase_needs_native_math_review","source-gated R3 row from HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json; primary owner persianate_tajik; downstream lane(s) tajik_cyrillic_lane; adjacent_linear_algebra_source_lane; evidence status draft_paraphrase_needs_native_math_review; draft support emitted only from consume-routed surface fields","draft_noncanonical_micro_translation_support","emit_review_only_micro_support","Tajik Cyrillic draft support: вектори сифрӣ","draft_support_available_review_only","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","","","","","вектори сифрӣ","","","noncanonical_micro_translation_support_for_named_route_only","false","false","false","false","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","Check against Tajik textbook convention before promotion.","leave_unpacked_in_durable_run_log; copy_to_route_sidecar=persianate_tajik; copy_to_row_group_sidecar=tajik_cyrillic_vector_space_microdraft; copy_to_support_or_blocker_sidecar; include_in_convenience_zip_archive; session_b_can_consume_unpacked","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z","20260704T041521Z"
