generated_utc,previous_frontier,frontier,change_status,path,payload_group,git_object_mode,git_object_type,git_object_sha,source_use_label,claim_boundary
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_19B2AB4B.md,non_slavic_core_19b2_visibility,100644,blob,9038d68f2df61960e73c976c14716f0f055f7ef0,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_PACKAGE_CSV_ROW_COUNTS_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,3f785d396c54bae2feb0359a7467ee721a732e20,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_PACKAGE_VISIBILITY_ROWS_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,92fcd2b61279d77c02840e970791adf06543a4ff,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_COMMITS_761BEC88_TO_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,aef406e52f69da2cef000f49f40dd0563f6e4dfc,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_FILES_761BEC88_TO_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,0f209be9a399f0dedc78d24e67a121f81a08d8f5,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,ad11fe0be7ffe2e92385754b56072796ad34fc3b,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,a75644ecb0e5d205f56f366239e4991d6a3025e6,source-use/gap/adverse/blocker,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST.csv,non_slavic_core_19b2_visibility,100644,blob,7b5934e20ee1e9a25dc428beb7dda883f91ec304,source-use/provenance/hash-ledger,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/PACKET_MANIFEST_REPLAY_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,7cfbeae294e6dacd0385c1a8994193411a8792f6,source-use/provenance/hash-ledger,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/README.md,non_slavic_core_19b2_visibility,100644,blob,c720a22bee10c9fe96724c4f4116d44d951377b1,state/logbook/provenance,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt,non_slavic_core_19b2_visibility,100644,blob,bf9595956178e91947dbcae212a54125b12f065c,source-use/provenance/hash-ledger,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SIBLING_WAKE_LEDGER_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,b685b4b48e4cc49c5f51336248042d0a24a720aa,source-use/provenance/context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T08:15:35Z,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,6034c6b4126af7268d61e39ddb2e84d4842202f0,A,coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_ROWS_19B2AB4B.csv,non_slavic_core_19b2_visibility,100644,blob,4a035769d69975c4cb8313b7f72bfb63d0d4e1ec,source-use/gap/adverse/blocker,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
