"entry_type","package_role","package_priority","name","local_path","bytes","sha256","last_write_time_local","notes"
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","83740","E7CFA0973B1377A9B51E0E9866456354F184D1D34DE9FC4E1D87269F1EF544AC","2026-07-05T15:09:26.0421536+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","99126","ED850324C00FFE1FE22AC57515358E79AF447D01D4C9D9C8AE18FED22CC5D89C","2026-07-05T15:09:26.0700604+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","4170","F2FA52D3A2FAD899EC5ABFD74253D8DD73B9224BC83FBAEEFCEB0973CDC674B5","2026-07-05T15:09:26.2887373+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","durable_run_log","required","NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","197291","C7227FCF1E8849D203664FC4E95BCAC787EF4CF044ED896508A2B0425206741C","2026-07-05T14:25:38.1257284+02:00","Durable lane log with source-canon decisions, blockers, hashes, and no-claim boundaries."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","29274","340A574D520B2B0F7A3BDE5883AA9327A36690F28D3F193572A45047019A62F6","2026-07-05T15:09:37.2969730+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","39308","05FCBE3A2901214745191E2C441976EB489E02504E02C02CBF89CAF59E6A97FE","2026-07-05T15:09:37.3214959+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","11244","5AD0EA0524FC072015040DD4880C9B8736FD9DD7C378E206F9DBAF751E2574FE","2026-07-05T15:09:37.3870170+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.csv","29078","C8267061DB34F6A8367E2CEC7CACA66B1678F4FBDEF608AF8D79775436D9F5A5","2026-07-04T23:08:37.1128281+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.json","39555","031FBE347827CA43B633AC1EA20F7E298A27FA9FCAFF8DB10E73AD497887CA7E","2026-07-04T23:08:37.1618103+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.md","3409","E98EC942474A299F8FA713B008F16D81F8416365410A3BD7152CC674DFA9B076","2026-07-04T23:08:37.4498086+02:00","Source-canon addendum linked from the main witness summary or run log."
