"original_package_relative_path","original_bytes","original_sha256","part_number","part_path","part_bytes","part_sha256","reassembly_order"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part001","90000000","0D4F1D7506AB2C1F1DCBC35C51E540A9431F5DE99DB8BEB9519F40B0B1B4D593","github_hexwell_university_notes_main.zip.part001"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part002","90000000","C1382E8227B96F9E36241143119736D96D637F5D257973DFD70590F87DC3BF18","github_hexwell_university_notes_main.zip.part002"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part003","90000000","94AACDF0E7EE7DDAD31FA2EC2B90BBAA0FF716334C5E3CC371363F3D0EFEE32F","github_hexwell_university_notes_main.zip.part003"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part004","90000000","8DB31EEB7A1AFAF6382B94DDDFD2F185AD979C090B9296F0E1FC1A6B3F166EBB","github_hexwell_university_notes_main.zip.part004"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part005","90000000","A620D2A2A51E6618D24426FD52DB5340A7908D199F4D3743901DBDECBC151E60","github_hexwell_university_notes_main.zip.part005"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part006","90000000","C192746DE48D27A3C166BA6652A6509308A9F4237BFDD41759F74EE7FCCEED2C","github_hexwell_university_notes_main.zip.part006"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part007","90000000","DAE6789A6199060A0797316C35F8C4DC6E06FC740673FAE30E2198427B1EC863","github_hexwell_university_notes_main.zip.part007"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part008","90000000","20B01CE749CA9B3802A268A30D1A755AEA18FF70CCB41CF95A3A41501E94828C","github_hexwell_university_notes_main.zip.part008"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part009","90000000","CE1999E1641D9C82A8D86BC345A80D4529E26A9D279B606B94F570DBB1842325","github_hexwell_university_notes_main.zip.part009"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part010","90000000","4D6CCA2400144F1166A95CE2E2EB525422236260C5C9C63356CAA298A3FBD605","github_hexwell_university_notes_main.zip.part010"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part011","90000000","2070C570A305DB4FC8E14D91C3D9F90FBC24834F628A5589FD468FF2055F264E","github_hexwell_university_notes_main.zip.part011"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part012","90000000","ABE8D565DD262EC775F9E8D035B72594EE1A7A0803DBFA2D683AD2D34C0303AF","github_hexwell_university_notes_main.zip.part012"
"body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip.parts/github_hexwell_university_notes_main.zip.part013","70946270","E17AD9E6B5ABEC048E47C5675778730BE984A3DF749FBEBD732F331D77D29543","github_hexwell_university_notes_main.zip.part013"
