lane,source_use_gap_rows,fable_adverse_rows,blocker_recovery_rows,draft_pretranslation_rows,source_witness_rows,claim_boundary,same_frontier_carryforward,reset_rule
R3 AEED source-use/gap,15,4,17,0,7,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
R6 DFB0 source-start,0,0,0,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
Arabic RTL DFB0,11,4,5,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
Persianate/Tajik DFB0,30,36,15,9,93,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
Romance DFB0,56,54,7,44,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
CJK draft DFB0,71,53,23,27,110,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
CJK native/source DFB0,53,9,6,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
R2 Pan-Turkic DFB0,15,41,61,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
R7 Malay/SEA/Pacific DFB0,3,3,4,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
R9 Africa/Horn/West DFB0,7,27,72,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
OLP DFB0 support,0,0,10,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
Slavic DFB0 isolation,6,6,4,0,0,"source-use/provenance/gap/generated-draft/non-canonical route only; no GitHub Issues, no coordinator/language push, no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, pan-CJK authority, Korean-school authority, visual inventory, term spine, sign rendering, or translation completion",true,"After any five-hour pause or app/token/rate-limit reset, reread heartbeat/logbook/local frontier, verify branch/frontier if possible, wake stale Noether siblings once, and continue from artifacts."
