row_id,target_language,english_concept,generated_draft_rendering,scoped_status,reason_not_advanced_here,branch_head,non_claim_boundary,new_branch_head_212dfb,branch_212dfb_use
term-ja-0001,ja,algebra,代数,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0002,ja,basis theorem,基底定理,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0004,ja,field,体,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0005,ja,Artin/Artinian,アルティン／アルティン的,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0006,ja,Artinian/Artin,アルティン的／アルティン,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0007,ja,finite-dimensional,有限次元,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0008,ja,finitely generated,有限生成,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0010,ja,module,加群,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0011,ja,simple module,単純加群,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
term-ja-0012,ja,free module,自由加群,source-canon-sufficient-scoped-draft-not-in-this-interlinear-batch,No direct source-body-linked or source-checked literal anchor in the c7fb carry-forward row; keep as scoped draft support for later row-context expansion.,c7fb7e644e04102b67cc5da379ba9d4226feaef8,generated-draft/non-canonical/not native reviewed/not accepted terminology/not canonical approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not translation completion,212dfb1c7728f7c23274714434aa35d590e1aab7,carry scoped draft-ready row outside source-gated interlinear advancement
