generated_utc,frontier,previous_base_frontier,status,branch_path,git_blob,local_source_body_path,bytes,sha256,line_count,csv_row_count,csv_headers,payload_group,source_use_label,claim_boundary
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/B3_HANDOFF_READY_7A.md,6f8c3d4f6fb0ab3f22fd3618e34ba0ab7991f577,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0001_6f8c3d4f6f_B3_HANDOFF_READY_7A.md,957,68AF5B3E629671CA4E4729761CD4EDD90CE85D07B4D81E88E2CBC083477B39CD,9,,,non_slavic_core_7a_source_gate_route_manifest_refresh,b3_handoff,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/B3_HANDOFF_SENT_7A.md,37290d97a45205b5d8c294983334dad5896a318c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0002_37290d97a4_B3_HANDOFF_SENT_7A.md,836,C84B3C77A526507849C0F14E4956D6B95FEE7A75C36A2A7713DFD69F0E3C6C30,8,,,non_slavic_core_7a_source_gate_route_manifest_refresh,b3_handoff,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/B3_HANDOFF_STATUS_7A.json,44f2142592deace65474afe15f26fe42fcd5f6b4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0003_44f2142592_B3_HANDOFF_STATUS_7A.json,949,6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2,12,,,non_slavic_core_7a_source_gate_route_manifest_refresh,b3_handoff,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/BRANCH_COMMITS_EF53_TO_7A.csv,57d8e3d870bb72f18fc27fa9c85a092d01f1c020,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0004_57d8e3d870_BRANCH_COMMITS_EF53_TO_7A.csv,136,A434B782597E6664565F15172450518F507DD7A7DA064F044789561E065A1187,2,1,sha|message|author_date,non_slavic_core_7a_source_gate_route_manifest_refresh,branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/BRANCH_COMPARE_CATEGORY_COUNTS_7A.csv,d7358b46b8433e8f030c5b27ef0ff6a0288c516c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0005_d7358b46b8_BRANCH_COMPARE_CATEGORY_COUNTS_7A.csv,154,C62E4960F6128EE5A333CDDA37FB12227DB87F779CBB66F19F2A9DF16AD9A6FA,5,4,category|file_rows,non_slavic_core_7a_source_gate_route_manifest_refresh,branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/BRANCH_COMPARE_EF53_TO_7A.csv,d0dccef4289974acf394034f20ddd4df877346dc,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0006_d0dccef428_BRANCH_COMPARE_EF53_TO_7A.csv,14583,22262171FA6927C53C2B1AB5585C389F2AB8BB55C8D9C7718AD99C5B703C4C9B,71,70,filename|status|additions|deletions|changes,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support;branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/CHILD_PACKET_ROUTE_SUMMARY_7A.csv,d93da44329889149ff4f933cdd79ebdcc1250e30,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0007_d93da44329_CHILD_PACKET_ROUTE_SUMMARY_7A.csv,5635,91B16B3DE9ADC8F9BDB32527B0CA5824F959398A658D3BC66106A1E8676ED6CE,8,7,lane|frontier|packet_path|route_status|source_fact_status|key_counts|next_action|boundary,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/EIGHT_LANE_SOURCE_GATE_QUEUE_7A.csv,faccdeb9ddef83956ededa78cb9201283276b7cb,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0008_faccdeb9dd_EIGHT_LANE_SOURCE_GATE_QUEUE_7A.csv,9463,317A27B1E673E6F6A7C54885D028420BBDD9885B5F3B4A67C0BA2A5911510207,9,8,lane|owner_packet|frontier_context|source_gate_state|source_body_or_witness_rows|draft_pretranslation_or_interlinear_rows|manual_or_blocker_rows|fable_source_use_adverse_rows|next_action|claim_boundary|current_frontier|carryforward_source|carryforward_reason,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/EXACT_BLOCKERS_AND_RECOVERY_ROWS_7A.csv,684cb7b2be0659a0e28fcbbb19ebacebd27fb056,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0009_684cb7b2be_EXACT_BLOCKERS_AND_RECOVERY_ROWS_7A.csv,2021,FE82BA62C3CC487DCEBFFB7CEC0484A374DA3C85B52D7EC039526ADB61C0452B,7,6,scope|blocker_count|blocker_source|recovery_state,non_slavic_core_7a_source_gate_route_manifest_refresh,blocker_recovery_gap,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/FABLE_SOURCE_USE_ADVERSE_LEDGER_7A.csv,a7971d099a2348f9260bb3c1a62c47ec8f2c3064,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0010_a7971d099a_FABLE_SOURCE_USE_ADVERSE_LEDGER_7A.csv,1771,76EDD2BD37D68B3A9038FAA9C6CCE5127B67D1032E070D79DE6289BE1B9596CB,6,5,scope|source_use_evidence|row_count|adverse_boundary|next_action,non_slavic_core_7a_source_gate_route_manifest_refresh,source_use;adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
