path,bytes,sha256,generated_utc,frontier,claim_boundary
ACTIVE_SESSION_STATE.md,734,C447BCAA773ED35D21B2626F5D5135820D5D3030998D31322805A8571EDC454B,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
B3_HANDOFF_INDEX_D8FDB95A.csv,97373,009E7FA676D4552A8B64A3516347EA0F69C0F214B659CC79668FCFB3158A20E0,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
B3_HANDOFF_INDEX_D8FDB95A.json,124112,4EED45982888CEC56EC209450DC95FBC5D3F20F37B8DC0AEDB2BFE8ED932E947,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.csv,3935,37C5460FF238193D21F1FCF2537072D1E5AE4200CF2C86CC7EB08E043A00BB08,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.json,5423,DB944DB9CC1409C4439C9AB1F6FF91191A27676B7E77F722B747F4BF210C3715,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.csv,4752,47AB68E12A82BF83DF53FBA4C22B68DA5780375848776D0CFA620E6914DF25CF,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.json,6387,8B17B1DEDD1AC0133618C03CE6AE52E22F11B6810A93E59434FC80B1A49EBB81,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.csv,22498,7019497249106582B2028F1DD7B7E5E89531A9407A80B0CC98D45CB398552B31,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.json,27521,6EF1A399BE7B672156E3D3468743236FED8072B44849DC4CD57305E24A5159FF,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.csv,661,2AE9D2EF072E94E2B8881CFD63B0F56411FF24434200EA8D4FFCCDC7D9D21926,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.json,141,5E6465D3046B7C122082B5F15A57B4C64B185958E94E5BAFE45D63321C1AC561,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_WEIGHTING_LEDGER_D8FDB95A.csv,8934,3D6250E0614F916AEC61FC4C10E57B73765826F84467256A6378CB02C1193831,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
BRANCH_WEIGHTING_LEDGER_D8FDB95A.json,10429,B33E041CF189BBA82153D106F90572F24157DFDE0688E750A4A700E1180A693D,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
CURRENT_FRONTIER_VERIFICATION_D8FDB95A.csv,1163,6113228A0785368D289E7C58AD4717C3DC0ABD2052BD05BC864619D8377A4A6E,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
CURRENT_FRONTIER_VERIFICATION_D8FDB95A.json,1366,97268F2655D3C1C6741180B6200A9B3DD36CA8AC56914E8869594D3AC25E9E7A,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
DO_NOT_USE_LEDGER_D8FDB95A.csv,9132,30E41BB5CB195B40EF5B4765EDEAFA0A762C4998D50107CA30DA68B0FDD60DF5,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
DO_NOT_USE_LEDGER_D8FDB95A.json,10286,063C7FFB415FA1EB7BB5A03D1A5415F7F8E01D102C9224FA376D430D77BC7A5C,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.csv,111684,FD70F13897EEE85867B1D22EBD417BC2373766C194B67E025366B118207F02BC,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.json,154974,9DAFE090894BAF968B02697B2D14EB156A197CEB1506DA941B645BB491F748AE,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.csv,2,7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.json,4,A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
HEARTBEAT_20260707.md,865,DAC9D425C6B9E74DFD64FC464D0C6D1333DE8E5CEFFC0129963FD1FA763813F0,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.csv,608,C31945E08CC44BE8FA7BA26C467876BA3F65A1D1D23A4F5E17C2342980FE8B67,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.json,736,EDAE8BB5D4252069F3E6A5966302CCC78E2D6437E700EA6E15757C52A393F368,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.csv,9010,68960B474297FFA45CC8341926CCDCB2876D8C8319833A587596BD23F993B2CB,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.json,10502,D6C52FCE56FD2D1C4D61999EBFBEE0984DF55C3B200F4BC550EB780F67F2073B,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.csv,8300,62F2F70F4562A37DEC79CB8C2ECFE52FC95418A86A68BEF68EDA569C342F91C2,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.json,9536,88C06593EDCC434E413B5E5124966BF1625EC6C6B004B1753B5E3393FB1A3AD2,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
PACKAGE_SUMMARY_D8FDB95A.csv,890,C96C67BF27D00684BD5AD00CA559455EA57576ED9098D9C9567007BF98D6FB85,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
PACKAGE_SUMMARY_D8FDB95A.json,1067,56344FEADC492126C32D0BDA6D28F767B09B578D9309A2225271F28F24BF26D8,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
PAYLOAD_GROUP_COUNTS_D8FDB95A.csv,7399,C52A8D249EA75917B45BDAE26CBDF4B8D107D32D1C19C4C305AB4CCC59B2A555,2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
