artifact_id,branch_head,path,tree_sha,bytes,type,category,lane_hint,required_action,source_use_label,boundary
AC6F4E-BRANCH-ARTIFACT-00001,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00002,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,OTHER_AI_IMMEDIATE_LATEX_SOURCE_BODY_DIRECTIVE_20260704.md,d2680c8be18f6078ebb49d2774f0dc6e40c1b6de,3004,blob,source-use,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00003,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,SOURCE_BODY_UPLOAD_QUEUE.md,fcd94d66c42eff02e8228052649b4132d37466a5,4116,blob,source-use,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00004,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,audits/r3-branch-reconciliation-b3-delta-audit-20260706/LANGUAGE_BOUNDARY_AND_SCRIPT_GUARDS.csv,ef6239f49ba541079e8a5b3633dee8c44f178b18,1396,blob,authority-boundary,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00005,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00006,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_PROGRAM_REPEATED_DIRECTIVE_20260705,2aed89bc9f3ad62be3edd1767f396c171d39082f,,tree,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00007,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_PROGRAM_REPEATED_DIRECTIVE_20260705/FABLE_PROGRAM_BLOCKING_DIRECTIVE_001_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00008,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_PROGRAM_REPEATED_DIRECTIVE_20260705/FABLE_PROGRAM_BLOCKING_DIRECTIVE_002_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00009,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_PROGRAM_REPEATED_DIRECTIVE_20260705/FABLE_PROGRAM_BLOCKING_DIRECTIVE_003_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
AC6F4E-BRANCH-ARTIFACT-00010,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,coordination/FABLE_PROGRAM_REPEATED_DIRECTIVE_20260705/FABLE_PROGRAM_BLOCKING_DIRECTIVE_004_20260705.md,49cd54b2126a209542ed394391bec8e82017fb3f,8476,blob,b3/package-or-triage,cross-lane/unspecified,route to owner lane or B3 packaging safety inspection; do not certify,branch-visible-artifact-index,"index only; no source certification, license clearance, review, finality, or completion"
