"witness_id","target_family","language_access_target","source_title","source_format","source_url","local_path","sha256","status"
"R6-CR-P2-016","Creole/contact","Jamaican Creole / Jamaican Patois","Jamaica current STEM project stakeholder plan","application/pdf","https://moey.gov.jm/wp-content/uploads/2025/06/SEP-Jamaica-Education-Project-P178595-16-JUN-2025.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\jamaica_education_project_sep_2025.pdf","2ec4e8c0e9fa78a62c01a5e76431941a3fe752346f1595dc26c354bd0f813e22","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"R6-ASL-SAR-001","Signed language","ASL","ASL-STEM home/category index","HTML source route plus video pointer metadata","https://aslstem.cs.washington.edu/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslstem_home.html","58c115cae26182c4ed173c46c0482ca5cf9451a8eb468cf16bf047547ad49741","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"R6-ASL-SAR-002","Signed language","ASL","ASL-CORE Physics: Equation","HTML source route plus video pointer metadata","https://aslcore.org/physics/entries/?id=equation","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslcore_physics_equation.html","a9fdc95f9ed5d4ac20a3d0d1e2290d3a548a3fb32455691f3809ffec9dceeccd","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"R6-ASL-SAR-003","Signed language","ASL","ASL-CORE Computer Science: Array","HTML source route plus video pointer metadata","https://aslcore.org/computerscience/entries/?id=array","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslcore_computerscience_array.html","bf36cbb7c99b18ea36694830c64aa281be6942d96b6957909311500b746edaad","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-001","Signed language","DGS","Sign2MINT category count: Astronomie","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-002","Signed language","DGS","Sign2MINT category count: Biologie","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-003","Signed language","DGS","Sign2MINT category count: Chemie","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-004","Signed language","DGS","Sign2MINT category count: Geowissenschaft","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-005","Signed language","DGS","Sign2MINT category count: Informatik","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-006","Signed language","DGS","Sign2MINT category count: Mathematik","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-007","Signed language","DGS","Sign2MINT category count: Medizin","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CAT-008","Signed language","DGS","Sign2MINT category count: Physik","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CON-001","Signed language","DGS","Sign2MINT candidate entry pointer: Median (15390698211663808:704)","dynamic/API/source/video metadata","https://sign2mint.de/entry/Median/15390698211663808%3A704","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Median_20260701T193000Z.json","8802b52defe6bf5a4843bca68a6eb0b60bb18c2423c8594745566406f63bb3f2","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CON-002","Signed language","DGS","Sign2MINT candidate entry pointer: Median (15390698211663808:705)","dynamic/API/source/video metadata","https://sign2mint.de/entry/Median/15390698211663808%3A705","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Median_20260701T193000Z.json","8802b52defe6bf5a4843bca68a6eb0b60bb18c2423c8594745566406f63bb3f2","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CON-003","Signed language","DGS","Sign2MINT candidate entry pointer: Stochastik (15390698211663808:763)","dynamic/API/source/video metadata","https://sign2mint.de/entry/Stochastik/15390698211663808%3A763","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","e31dea6e93710fba89bb05f43c7506852a104547a3236debdf191d3908d1824f","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CON-004","Signed language","DGS","Sign2MINT candidate entry pointer: Stochastik (15390698211663808:764)","dynamic/API/source/video metadata","https://sign2mint.de/entry/Stochastik/15390698211663808%3A764","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","e31dea6e93710fba89bb05f43c7506852a104547a3236debdf191d3908d1824f","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
"DGS-CON-005","Signed language","DGS","Sign2MINT candidate entry pointer: Mathematik (5750242766511595:666)","dynamic/API/source/video metadata","https://sign2mint.de/entry/Mathematik/5750242766511595%3A666","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Mathematik_20260701T193000Z.json","a0ecdb0a757b490b98cfebb08d4a540bbfdafa3b54fb6f1eee718a4e3cf6fae2","lexicon_or_access_route_witness_no_accepted_terms_or_signs"
