"package","sha_file","relative_path","expected_sha256","actual_sha256","status","checked_at_utc"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","b3/B3_ROUTE.csv","e2f375c41ee4483cfcef856df849e1ee0882d1dbe5efcb954010a33e722a5139","e2f375c41ee4483cfcef856df849e1ee0882d1dbe5efcb954010a33e722a5139","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","blockers/R6_212DF_ACTIVE_RECOVERY_BLOCKERS.csv","d76b17041b5a13c74184451f8fb62914247935fcbca4aa0d06097dbf0271da95","d76b17041b5a13c74184451f8fb62914247935fcbca4aa0d06097dbf0271da95","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-inputs/COMPARE_C7FB_TO_212DF_FILE_INDEX.csv","0d7fb8760e449fd57bef0f5c4e9f84cc6befb37f8fad72845f942c74afb0078d","0d7fb8760e449fd57bef0f5c4e9f84cc6befb37f8fad72845f942c74afb0078d","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-inputs/R6_212DF_BRANCH_VISIBLE_INPUT_ROWS.csv","67f5d3c896fe8635722367868645eeffab398046f962234fcbad9cc843f701b9","67f5d3c896fe8635722367868645eeffab398046f962234fcbad9cc843f701b9","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","draft-support/R6_212DF_SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD.csv","aa0cae0f218c37ac33aaff7c8df4978bcf2c02aa307047e1cbbcfb3d12cc281a","aa0cae0f218c37ac33aaff7c8df4978bcf2c02aa307047e1cbbcfb3d12cc281a","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","fable/R6_212DF_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","479a265340384cdf5fab46789bbbd08034d37b93c59cc4a6eac765613c92d5ae","479a265340384cdf5fab46789bbbd08034d37b93c59cc4a6eac765613c92d5ae","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_212DF_PACKET_COUNTS.csv","5f1b448725ffda2a00ea77fbcc0578c65459b5f7db761e218d34c296a653a126","5f1b448725ffda2a00ea77fbcc0578c65459b5f7db761e218d34c296a653a126","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_212DF_REVIEWER_ETHICS_AUTHORITY_BOUNDARY_LEDGER.csv","412441ce62a23c65288f5e6ad19fe1f469bb42716d54d544a65d2ddd1e33c666","412441ce62a23c65288f5e6ad19fe1f469bb42716d54d544a65d2ddd1e33c666","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","logs/LOGBOOK_EXCERPT_20260706.md","c65ed2b65670ea8dc1a0d332b7f00b0d73436814e5190a16223f34b3271afe78","c65ed2b65670ea8dc1a0d332b7f00b0d73436814e5190a16223f34b3271afe78","ok","2026-07-06T07:51:45Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","MANIFEST.csv","841e1b7d1b94a9cf8329585f084325bdea6ffb4f44cebe0e136612f58497fbe4","841e1b7d1b94a9cf8329585f084325bdea6ffb4f44cebe0e136612f58497fbe4","ok","2026-07-06T07:51:45Z"
