structural_id,record_type,unit_id,parent_id,global_order,source_lines,target_path,target_lines,source_sha256,target_sha256,source_language,target_language,completion_state,review_state,publication_state,relation_targets,classification,continuation_cursor
NOE-P06-KO-WORK-001,work,,,1,4576-4615,targets/,,AAC3A731B874B46063BB680B3488ED71B1D7A270406E15432E17F47CBA65E8AE,9F290D1306FE6E389D39736D6FE6918B214FB369D20363EB219EC6D951FAE9EE,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-001,tranche,,NOE-P06-KO-WORK-001,2,4576-4615,targets/,,AAC3A731B874B46063BB680B3488ED71B1D7A270406E15432E17F47CBA65E8AE,9F290D1306FE6E389D39736D6FE6918B214FB369D20363EB219EC6D951FAE9EE,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,internal:internal_relation:NOE-P06-KO-WORK-001,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01,unit,U01,NOE-P06-KO-T01-001,3,4576-4584,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,1-21,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,internal:internal_relation:NOE-P06-KO-T01-001,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01-HEADING-001,heading,U01,NOE-P06-KO-T01-U01,4,4576-4578,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,13-15,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01-BIB-001,bibliographic_item,U01,NOE-P06-KO-T01-U01,5,4579-4579,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,16-16,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01-PROSE-001,prose,U01,NOE-P06-KO-T01-U01,6,4584-4584,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,21-21,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01-DEFINITION-001,definition,U01,NOE-P06-KO-T01-U01-PROSE-001,7,4584-4584,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,21-21,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,internal:internal_relation:NOE-P06-KO-T01-U01-PROSE-001,editorial_inference,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U01-FOOTNOTE-001,footnote,U01,NOE-P06-KO-T01-U01-PROSE-001,8,4584-4584,targets/Noether_P06_Korean_T01_U01_UNCHECKED.tex,21-21,2BF1CF0714FC9B6B3467E5E9CD76AEF90823CE92502AE3B38570B33AEABE0C72,E1BD1A9780B04F63B2D2DC6971CCDDC4E4BD130BFE19E9CB8F71E9000F15A147,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,internal:internal_relation:NOE-P06-KO-T01-U01-PROSE-001,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U02,unit,U02,NOE-P06-KO-T01-001,9,4586-4588,targets/Noether_P06_Korean_T01_U02_UNCHECKED.tex,1-15,B71C637501C6669D03DA9E611FB3FF878D970BA8B1FAEEA2F6843F4E522FF97E,1C3DA0C8E5AB2A375A0D488D6CA5E03D5DC19115D98FC005281367D4D7E6A087,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,internal:internal_relation:NOE-P06-KO-T01-001,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
NOE-P06-KO-T01-U02-PROSE-001,prose,U02,NOE-P06-KO-T01-U02,10,4586-4586,targets/Noether_P06_Korean_T01_U02_UNCHECKED.tex,13-13,B71C637501C6669D03DA9E611FB3FF878D970BA8B1FAEEA2F6843F4E522FF97E,1C3DA0C8E5AB2A375A0D488D6CA5E03D5DC19115D98FC005281367D4D7E6A087,de,ko,producer_draft_coverage,unchecked,eligible_with_honest_metadata,,computation,Independent Korean checker for T01; production continues at whole-source line 4616.
