"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_BLOCKER_NOTE_CORRECTION_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_BLOCKER_NOTE_CORRECTION_20260704.md","3464","99FACBFA422EF6EB0850340CC5E566B53450E3D0955D7A3D25E0F49B6F055AA1","2026-07-04T05:29:14.2005546Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_BLOCKER_NOTE_CORRECTION_SHA256_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_BLOCKER_NOTE_CORRECTION_SHA256_20260704.txt","237","6558822C2E62091BC92E877ADA83C37A6D417A47853E3A40C246EE725AF87592","2026-07-04T05:29:33.2024997Z",,,
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","21781","1AD2EE93A9230FA3927EB731FF260F8E28C0D83E3226C043738FBC4CBDF54907","2026-07-04T05:28:42.4161250Z","149","51D592461A9BD48F6F8FC5616C2350354F320719A7D182D968C44A3832865F98","19804"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_20260704.md","6233","E90C89BEEDF63E30D961D46F6FBC854535F8D862C17F31D3E1A1F2AD3F07477C","2026-07-04T05:28:42.4161250Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_MANIFEST_20260704.json","3854","44EE9A8B414422C1718EBDFA489F0F3208493CAA91F77E8EC8BBF2C7F04428C3","2026-07-04T05:29:27.9521026Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_RETAINED_BLOCKERS_SOURCE_BASELINE_ADDENDUM_SHA256SUMS_20260704.txt","418","877C8FFBCB46CEB1587AE4BFF6E1332277D8E010A1AFF0AA38C09505CA11B7F5","2026-07-04T05:29:43.7654237Z",,,
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_UNCOVERED_TERMS_RUN_LOG_ADDENDUM_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_UNCOVERED_TERMS_RUN_LOG_ADDENDUM_20260704.md","2686","C444B0F98DEB02E1159034F6BA53112235318BD6A461BB65C14F5D227E63E76E","2026-07-04T05:29:14.2025605Z","152","B08C64DE7ECD4644EC24163C0ECAC652D32AA398D18CBD568ECDA140588A0C46","1892"
"noether-non-slavic-core-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","41268","594955B6E3002114FC089CFB8223FF53F523DC48FE00544AEBC62C9E1FD815F4","2026-07-04T05:31:00.2422473Z","154","187C5A3B52BC779AFDBE1FB6ABDE8F01422F12F2E15C1D5337E23C280FDDC2D1","34241"
"noether-non-slavic-core-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SESSION_C_SOURCE_BASELINE_AND_BLOCKER_RECHECK_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_SESSION_C_SOURCE_BASELINE_AND_BLOCKER_RECHECK_20260704.md","5730","52F96050845365CDEECB0E23C6C23E205100A0AB334E830B8D37BE64F4DB54E5","2026-07-04T05:24:01.0384196Z",,,
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","538553","0C56D8D9D1287B31EDC0210006413892975BF3B6327C6FAFE5A4E8A19CCE20EF","2026-07-04T05:32:58.0742942Z","154","A4E4DEF93B4486DA9C5848ECE4F45061FD75314CE5B784D97047DACCB32D7C88","451133"
