manifest_id,relative_path,role,bytes,sha256,publication_state,caveat
SGA2-VII-AUDITED-MAN-001,build_evidence/PDFFONTS.txt,pdf_structural_inspection,2444,B68223FFFDEB77A7E5B2320B4538C850BEA083C29706126727FE68C2D2DBDD4B,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Inspection output only; no compile transcript or auxiliary file
SGA2-VII-AUDITED-MAN-002,build_evidence/PDFINFO.txt,pdf_structural_inspection,885,C84F8817BC699F5EE7633AB2A652006D3D3BB0A76A55D9A5E25437EBB33CB7C6,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Inspection output only; no compile transcript or auxiliary file
SGA2-VII-AUDITED-MAN-003,CHECKPOINT_STATUS.md,bounded_checkpoint_status,3600,19DD303112E29272EC4AD05CEB8A30CE90C1CDC7C9D747C95A4EBE445FF3590A,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Independent audit passed; publication and deposit decisions remain open
SGA2-VII-AUDITED-MAN-004,INDEPENDENT_AUDIT_VALIDATION.json,independent_audit_machine_receipt,2283,9C6B14AD320F0A73E99D15B0012E9ABAAE6A180C51AA2AC37229DA20D3A9158F,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,No claim of critical edition or full SGA 2 completion
SGA2-VII-AUDITED-MAN-005,INDEPENDENT_CUMULATIVE_PACKAGE_AUDIT.md,independent_audit_report,2875,36A1F8A8ED9081A2F943E51993EF63870160DA33A169BFCB30E61022FED2CF69,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Audit covers only the stated Exposé VII coordinates
SGA2-VII-AUDITED-MAN-006,ledgers/AUTHORITY_AND_REVIEW_EVIDENCE.csv,machine_readable_csv_evidence,2970,EC35856A688D93C4F60790A524D3625869DEBBD2F69938320081806E07EF2B45,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-007,ledgers/BUILD_RENDER_EVIDENCE.csv,machine_readable_csv_evidence,6383,38D1176FAC88724D3053DD3965A249E41C3F81A1775BA62372C421F069F8BA3A,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-008,ledgers/DIFFICULTY_REVISION_LEDGER.jsonl,machine_readable_revision_evidence,4629,68D7935C2B76AF27F2A8DD2A3F6B72D09380E2C950BFDCB862ED3604302685E4,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Stable-ID hierarchy or revision events for the bounded checkpoint
SGA2-VII-AUDITED-MAN-009,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,machine_readable_csv_evidence,4318,95889C3B3415D5B4CDDFEDEB543BC80C76A0C91F703FF10EB83A222F85B16D8E,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-010,ledgers/INDEPENDENT_AUDIT_EVIDENCE.csv,machine_readable_csv_evidence,6606,BBD7B6FB494E8E7957F789285FBE7848214BC3DB300C32D5AD6AD9051BA3CC81,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-011,ledgers/MACHINE_READABLE_SCHEMA.md,machine_readable_schema,3539,2D03B189A403D4B723FB53A69B38D353CD96AD5971E2E57EE44A30AC613E29F0,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Schema and validation rules for bounded evidence
SGA2-VII-AUDITED-MAN-012,ledgers/MACHINE_READABLE_VALIDATION.json,machine_readable_validation_receipt,4845,5E80F42FBB7D85B04BE9E1C5F2718D46C3ECC33E1B09660357D930F22C557A76,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Covers substantive ledgers before self-excluding manifest freeze
SGA2-VII-AUDITED-MAN-013,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,machine_readable_csv_evidence,7141,4AFBF5D870C72BE0ACA1420AC814C976D17C16C1BAA97EFD52437C9B71A4FA85,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-014,ledgers/PUBLIC_PROJECTION_TRANSFORMS.csv,machine_readable_csv_evidence,1407,4AC76209B9292B80A31E522075F4A1F1C5A8B959CAA6ACDBF6AF520BF58B27A5,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-015,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,machine_readable_csv_evidence,2583,B2C23FBCA058BDA50F586EF225EDBCA002CCD07096443668558D19F7AEB7D472,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-016,ledgers/STRUCTURAL_INDEX.jsonl,machine_readable_revision_evidence,13727,4B5F3AE9766A85AE35242A38BDA844DA9075D79761675FEFC30F263C1653EEA6,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Stable-ID hierarchy or revision events for the bounded checkpoint
SGA2-VII-AUDITED-MAN-017,ledgers/TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.csv,machine_readable_csv_evidence,2661,D9CD054E937BFE32A27F9850D44E072C3E7F3859FC2C4333D0DA1DF39A6E6669,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Bounded evidence ledger; French authority files are not redistributed
SGA2-VII-AUDITED-MAN-018,PUBLICATION_READINESS.md,publication_readiness_caveat,2782,0C517EE84150D957F393A1D51F3253F98AACDEC7421EB62CF9742D45E522F841,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Technically ready for archive-owner review; not publication authorization
SGA2-VII-AUDITED-MAN-019,render_qa/ledger_previews/ARTIFACT_TOOL_CSV_QA.json,artifact_tool_csv_qa_receipt,3317,BD2FED4C9B2E7841CD0D0699608251F33C8F06AD6754B268DAE28B80F0C74F39,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Substantive-ledger QA; self-excluding manifest preview retained outside payload
SGA2-VII-AUDITED-MAN-020,render_qa/ledger_previews/ARTIFACT_TOOL_CSV_QA.md,artifact_tool_csv_qa_receipt,1880,2C303C02FFEEC5B395044EAD468F3B2F92CDDC6C847E246B4276F6D9B497041A,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Substantive-ledger QA; self-excluding manifest preview retained outside payload
SGA2-VII-AUDITED-MAN-021,render_qa/ledger_previews/AUTHORITY_AND_REVIEW_EVIDENCE.png,artifact_tool_csv_preview,76542,62669C2D87921CEEBC82C1D7B133F3E9866C5B0C1A807EFD4E3C3173A949BC4F,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-022,render_qa/ledger_previews/BUILD_RENDER_EVIDENCE.png,artifact_tool_csv_preview,153085,783027DE99D3B096D57ED856ECCE627FF64D8880FB60430B131C3CB6C0DB344C,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-023,render_qa/ledger_previews/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.png,artifact_tool_csv_preview,113891,0F3C48878CEF92536608AAA48EE0CF983DBE27A6A009A866D6D4D954B22F9E73,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-024,render_qa/ledger_previews/INDEPENDENT_AUDIT_EVIDENCE.png,artifact_tool_csv_preview,159925,363303853CBECB1572DAF8D3D564FDA1ED558DDC96854A686583D92A6ACC9235,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-025,render_qa/ledger_previews/PUBLIC_COMPONENT_INTEGRATION.png,artifact_tool_csv_preview,161593,AAED943E427C6E130090F1C7A9C61E8BB2CA7258CEE95F54F7CDB1004F8F5553,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-026,render_qa/ledger_previews/PUBLIC_PROJECTION_TRANSFORMS.png,artifact_tool_csv_preview,37416,CC31F734CC58AC797DDA65FE11A9A95B3812AC73F6CD368A1E391D2213403E92,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-027,render_qa/ledger_previews/SOURCE_ALIGNMENT_COVERAGE.png,artifact_tool_csv_preview,73977,9A31B9CE0DB9A3925618A44C55951D1FF3A1C53F8B5CA159CBBA63122372875C,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-028,render_qa/ledger_previews/TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.png,artifact_tool_csv_preview,77086,309DD72D0A60DD8FDDAB2BA9C459BF7CAC81DABA026A8A91A50367B898795AFF,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Rendered machine-ledger preview; not source authority
SGA2-VII-AUDITED-MAN-029,render_qa/target-page-1.png,target_pdf_render,666533,2BB4CEDC89798A5DFA9E0222F31073A96E4E2080ADB29EF860B2151DA692FCFB,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Target-page render only; not a French source raster
SGA2-VII-AUDITED-MAN-030,render_qa/target-page-2.png,target_pdf_render,530763,D53A771B3194AA1E2D19BD54F026B2AE1CC1A993676E583D32CC09E11044203F,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Target-page render only; not a French source raster
SGA2-VII-AUDITED-MAN-031,render_qa/target-page-3.png,target_pdf_render,526043,364A25CBC5A7DACF4FCBAE6C0C184E5C208DDEE0A08ED8953BCA5B282D59BD90,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Target-page render only; not a French source raster
SGA2-VII-AUDITED-MAN-032,render_qa/target-page-4.png,target_pdf_render,520606,131E65FF4481733338ECE34C8AEE549FF39611940A8ED33B341283719F79051E,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Target-page render only; not a French source raster
SGA2-VII-AUDITED-MAN-033,render_qa/target-page-5.png,target_pdf_render,509884,F165376F213F149CDE0CF7E01FBD6EF973143278D3A844F1A58B331EEC1A5D9C,independently_audited_bounded_checkpoint_pending_archive_owner_publication_decision,Target-page render only; not a French source raster
