"file_name","relative_path","bytes","sha256","source_use_label","local_path"
"B3_UPLOADER_READY_SUMMARY.csv","B3_UPLOADER_READY_SUMMARY.csv","1268","7ada3e3ef8d0df1decfa74d10e0fdfae4683e3d265ef60787d7d2fe1fc9a2f2c","b3-uploader-summary","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\B3_UPLOADER_READY_SUMMARY.csv"
"PACKAGE_VALIDATION.json","PACKAGE_VALIDATION.json","804","51d1045d26ae8657169bad11dc0e54bd12d2f39fceb735759fd8abbe78a1e6b0","validation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\PACKAGE_VALIDATION.json"
"R3_9D7DB086_BLOCKERS_RECOVERY_ROWS.csv","R3_9D7DB086_BLOCKERS_RECOVERY_ROWS.csv","181592","5753ba204c5a35688da60f112ae1bb92be303a093b00fd2c9f87a2d43e55c2f3","gap-recovery","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_BLOCKERS_RECOVERY_ROWS.csv"
"R3_9D7DB086_DELTA_FROM_8BE81510.csv","R3_9D7DB086_DELTA_FROM_8BE81510.csv","35576","a994b9b15afe1c7767c4ad74cad091a37f24d3c15a13180a3b05982f1788ff98","branch-delta-provenance","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_DELTA_FROM_8BE81510.csv"
"R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","165891","8edc32a8b5f5f62f8d07240e411f7dcbd9a8df17299169c9106041549449e808","fable-source-use-adverse","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv"
"R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS.csv","R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS.csv","2631","9c33271a83bf2f06106685a67e7c0677774d1f13bd214d594b8666f1139142db","language-boundary-guard","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS.csv"
"R3_9D7DB086_RELEVANT_R3_AND_ADJACENT_DELTA.csv","R3_9D7DB086_RELEVANT_R3_AND_ADJACENT_DELTA.csv","35576","a994b9b15afe1c7767c4ad74cad091a37f24d3c15a13180a3b05982f1788ff98","branch-delta-provenance","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_RELEVANT_R3_AND_ADJACENT_DELTA.csv"
"R3_9D7DB086_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","R3_9D7DB086_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","6704","1227b4dde54546964116d89ba2392fd128a604083e9ecdf90f1848b4456c596b","source-canon-provenance","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv"
"R3_9D7DB086_SOURCE_CONTEXT_AND_BOUNDARY_NOTES.csv","R3_9D7DB086_SOURCE_CONTEXT_AND_BOUNDARY_NOTES.csv","3193","31bb82a1de29fecf6b032c318df4e7110b59a7ddfb50d4567dceeadfe7bab30b","source-canon-provenance","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_CONTEXT_AND_BOUNDARY_NOTES.csv"
"R3_9D7DB086_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH.csv","R3_9D7DB086_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH.csv","185519","7c5438f815971256c7bb0db22756b6a66eae5d6330ca3088db767c9ef81f52a6","generated-draft-non-canonical-source-gated","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH.csv"
"README.md","README.md","774","84b0ca2a69b398d9f2dbff27fc2cf61a9a1d268596ce0029c5b1fcedde9f17b7","readme","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\README.md"
