"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt","489","F9072FBE1EB5E7EE1F7267F7FA7331524086AFF42FA0249EC34C507A61E0A27F","2026-07-04T20:53:59.1480916Z","345","716E6B3B5FABDC607ADB1CA15D7DC3A396BB28FAB12EA6D91C019A933EE1B30F","489"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_GITHUB_SOURCE_ARCHIVE_PROBE_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_GITHUB_SOURCE_ARCHIVE_PROBE_SHA256_20260704.txt","364","7F48FFCA3917D9783F41ACC2F6048164EC041732EB47A4E7C6AA60157AEB22DB","2026-07-04T20:53:59.1500954Z","345","4A4615CD461F81B3F28664E1F92145F63956FE402A164CE6090F36874F9CC2B3","364"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt","352","92DA4C64FDA8C6A36068805899D62B917AFBC237587BA8871F0CB9A465FBCF37","2026-07-04T20:53:59.1520955Z","345","5A18A8DAF2AA75B02794F90C55E323C559DB645668258A86CD9AE840E8B35D69","352"
"noether-arabic-rtl-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_R3_GITHUB_ARCHIVE_PROBE_INTAKE_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_R3_GITHUB_ARCHIVE_PROBE_INTAKE_SHA256_20260704.txt","370","173AC6B3606AAB73A0D6CE41A761860A1F9F3B1AD2C78A7F53599E87AAFBD590","2026-07-04T20:53:59.1443855Z",,,
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","520","B698A0A2765B8F2CB786243C48AA941DBA4ED3A6DFD5B38B03E08252C489C362","2026-07-04T20:53:59.1530955Z","345","2E27723CC488AD90A9CE7D325660C96126DD66B61E57C79BA237A52B65F88743","520"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt","364","AD5C5D7E50BF802C9D9D7B3F7C0AC2D56F0FF7F003145AA4CA28758AC22AD3EF","2026-07-04T20:53:59.1463914Z","345","3DBC70697D1CF662318E2F1DD4538CB303C8F015E93B9AF16321E4A63FC5100B","364"
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_MANIFEST.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_MANIFEST.json","2032","4A96422EEBFFF04106A430B3CCA696CF0EE7C065E73934942420A4E6FC1E2B4C","2026-07-04T20:54:38.1885540Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_RUNLOG_ADDENDUM.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_RUNLOG_ADDENDUM.md","955","07AB9B32578E6E509602E0C5AD765EEBBF553A758B2A1A94821F785401E17A0D","2026-07-04T20:54:38.1141287Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_SHA256SUMS.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704_SHA256SUMS.txt","760","DF0D1F187E8C64F391C2A7E224E69060E7618061EF82ADB45AB87AA83CB3176B","2026-07-04T20:54:38.2072432Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704.csv","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_FIELD_NORMALIZED_WITNESS_TABLE_REVALIDATED_20260704.csv","33212","A204045891F2DEFB80EE93AA990960EA20464DD59EE375799371E6AC433CBA5E","2026-07-04T20:54:38.1106207Z",,,
